time	V(n003)	V(n001)	V(n002)	V(n005)	V(n004)	I(L1)	I(R3)	I(R2)	I(R1)	I(V2)	I(V1)
0.000000000000000e+00	5.000000e+00	5.000000e+00	3.333333e+00	1.666667e+00	3.333333e+00	0.000000e+00	-1.666667e+00	1.666667e+00	-1.666667e+00	-1.666667e+00	-1.666667e+00
1.544885852906321e-03	5.000000e+00	5.495325e+00	3.663244e+00	1.831622e+00	3.663244e+00	8.801567e-20	-1.831622e+00	1.831622e+00	-1.831622e+00	-1.831622e+00	-1.831622e+00
3.089771705812643e-03	5.000000e+00	5.975158e+00	3.982834e+00	1.991417e+00	3.982834e+00	1.570198e-19	-1.991417e+00	1.991417e+00	-1.991417e+00	-1.991417e+00	-1.991417e+00
4.634657558718964e-03	5.000000e+00	6.439498e+00	4.292104e+00	2.146052e+00	4.292104e+00	2.070123e-19	-2.146052e+00	2.146052e+00	-2.146052e+00	-2.146052e+00	-2.146052e+00
6.179543411625285e-03	5.000000e+00	6.888345e+00	4.591054e+00	2.295527e+00	4.591054e+00	2.379933e-19	-2.295527e+00	2.295527e+00	-2.295527e+00	-2.295527e+00	-2.295527e+00
7.724429264531606e-03	5.000000e+00	7.321699e+00	4.879683e+00	2.439842e+00	4.879683e+00	2.499627e-19	-2.439842e+00	2.439842e+00	-2.439842e+00	-2.439842e+00	-2.439842e+00
9.269315117437928e-03	5.000000e+00	7.739560e+00	5.157992e+00	2.578996e+00	5.157992e+00	2.429206e-19	-2.578996e+00	2.578996e+00	-2.578996e+00	-2.578996e+00	-2.578996e+00
1.081420097034425e-02	5.000000e+00	8.141929e+00	5.425982e+00	2.712991e+00	5.425982e+00	2.168669e-19	-2.712991e+00	2.712991e+00	-2.712991e+00	-2.712991e+00	-2.712991e+00
1.374388847034425e-02	5.000000e+00	8.800782e+00	5.864804e+00	2.932402e+00	5.864804e+00	2.168662e-19	-2.932402e+00	2.932402e+00	-2.932402e+00	-2.932402e+00	-2.932402e+00
1.667357597034425e-02	5.000000e+00	9.331212e+00	6.218091e+00	3.109046e+00	6.218091e+00	2.168656e-19	-3.109046e+00	3.109046e+00	-3.109046e+00	-3.109046e+00	-3.109046e+00
1.960326347034425e-02	5.000000e+00	9.715294e+00	6.473905e+00	3.236952e+00	6.473905e+00	2.168649e-19	-3.236952e+00	3.236952e+00	-3.236952e+00	-3.236952e+00	-3.236952e+00
2.253295097034425e-02	5.000000e+00	9.940050e+00	6.623601e+00	3.311801e+00	6.623601e+00	2.168643e-19	-3.311801e+00	3.311801e+00	-3.311801e+00	-3.311801e+00	-3.311801e+00
2.546263847034425e-02	5.000000e+00	9.997888e+00	6.662123e+00	3.331062e+00	6.662123e+00	2.168637e-19	-3.331062e+00	3.331062e+00	-3.331062e+00	-3.331062e+00	-3.331062e+00
2.839232597034425e-02	5.000000e+00	9.886851e+00	6.588169e+00	3.294084e+00	6.588169e+00	2.168630e-19	-3.294084e+00	3.294084e+00	-3.294084e+00	-3.294084e+00	-3.294084e+00
3.132201347034425e-02	5.000000e+00	9.610693e+00	6.404236e+00	3.202118e+00	6.404236e+00	2.168624e-19	-3.202118e+00	3.202118e+00	-3.202118e+00	-3.202118e+00	-3.202118e+00
3.425170097034425e-02	5.000000e+00	9.178743e+00	6.116541e+00	3.058270e+00	6.116541e+00	2.168618e-19	-3.058270e+00	3.058270e+00	-3.058270e+00	-3.058270e+00	-3.058270e+00
3.718138847034425e-02	5.000000e+00	8.605598e+00	5.734804e+00	2.867402e+00	5.734804e+00	2.168611e-19	-2.867402e+00	2.867402e+00	-2.867402e+00	-2.867402e+00	-2.867402e+00
4.011107597034425e-02	5.000000e+00	7.910624e+00	5.271924e+00	2.635962e+00	5.271924e+00	2.168605e-19	-2.635962e+00	2.635962e+00	-2.635962e+00	-2.635962e+00	-2.635962e+00
4.164567418462996e-02	5.000000e+00	7.495180e+00	4.995221e+00	2.497611e+00	4.995221e+00	2.168602e-19	-2.497611e+00	2.497611e+00	-2.497611e+00	-2.497611e+00	-2.497611e+00
4.318027239891568e-02	5.000000e+00	7.066857e+00	4.709942e+00	2.354971e+00	4.709942e+00	2.168598e-19	-2.354971e+00	2.354971e+00	-2.354971e+00	-2.354971e+00	-2.354971e+00
4.471487061320139e-02	5.000000e+00	6.625656e+00	4.416084e+00	2.208042e+00	4.416084e+00	2.168595e-19	-2.208042e+00	2.208042e+00	-2.208042e+00	-2.208042e+00	-2.208042e+00
4.624946882748711e-02	5.000000e+00	6.171577e+00	4.113650e+00	2.056825e+00	4.113650e+00	2.168592e-19	-2.056825e+00	2.056825e+00	-2.056825e+00	-2.056825e+00	-2.056825e+00
4.778406704177282e-02	5.000000e+00	5.704619e+00	3.802637e+00	1.901319e+00	3.802637e+00	2.168588e-19	-1.901319e+00	1.901319e+00	-1.901319e+00	-1.901319e+00	-1.901319e+00
4.931866525605853e-02	5.000000e+00	5.224782e+00	3.483047e+00	1.741524e+00	3.483047e+00	2.168585e-19	-1.741524e+00	1.741524e+00	-1.741524e+00	-1.741524e+00	-1.741524e+00
5.085326347034425e-02	5.000000e+00	4.732068e+00	3.154880e+00	1.577440e+00	3.154880e+00	2.168582e-19	-1.577440e+00	1.577440e+00	-1.577440e+00	-1.577440e+00	-1.577440e+00
5.210884382748710e-02	5.000000e+00	4.333580e+00	2.889472e+00	1.444736e+00	2.889472e+00	2.120244e-19	-1.444736e+00	1.444736e+00	-1.444736e+00	-1.444736e+00	-1.444736e+00
5.336442418462996e-02	5.000000e+00	3.945096e+00	2.630726e+00	1.315363e+00	2.630726e+00	2.036390e-19	-1.315363e+00	1.315363e+00	-1.315363e+00	-1.315363e+00	-1.315363e+00
5.462000454177282e-02	5.000000e+00	3.566614e+00	2.378642e+00	1.189321e+00	2.378642e+00	1.917018e-19	-1.189321e+00	1.189321e+00	-1.189321e+00	-1.189321e+00	-1.189321e+00
5.587558489891568e-02	5.000000e+00	3.198135e+00	2.133220e+00	1.066610e+00	2.133220e+00	1.762130e-19	-1.066610e+00	1.066610e+00	-1.066610e+00	-1.066610e+00	-1.066610e+00
5.713116525605853e-02	5.000000e+00	2.839659e+00	1.894461e+00	9.472304e-01	1.894461e+00	1.571725e-19	-9.472304e-01	9.472304e-01	-9.472304e-01	-9.472304e-01	-9.472304e-01
5.838674561320139e-02	5.000000e+00	2.491185e+00	1.662364e+00	8.311819e-01	1.662364e+00	1.345803e-19	-8.311819e-01	8.311819e-01	-8.311819e-01	-8.311819e-01	-8.311819e-01
5.964232597034425e-02	5.000000e+00	2.152715e+00	1.436929e+00	7.184646e-01	1.436929e+00	1.084364e-19	-7.184646e-01	7.184646e-01	-7.184646e-01	-7.184646e-01	-7.184646e-01
6.061888847034425e-02	5.000000e+00	1.906038e+00	1.272633e+00	6.363165e-01	1.272633e+00	1.084363e-19	-6.363165e-01	6.363165e-01	-6.363165e-01	-6.363165e-01	-6.363165e-01
6.159545097034425e-02	5.000000e+00	1.671007e+00	1.116093e+00	5.580465e-01	1.116093e+00	9.488368e-20	-5.580465e-01	5.580465e-01	-5.580465e-01	-5.580465e-01	-5.580465e-01
6.257201347034425e-02	5.000000e+00	1.448505e+00	9.678978e-01	4.839489e-01	9.678978e-01	6.777854e-20	-4.839489e-01	4.839489e-01	-4.839489e-01	-4.839489e-01	-4.839489e-01
6.354857597034425e-02	5.000000e+00	1.239370e+00	8.286058e-01	4.143029e-01	8.286058e-01	5.422595e-20	-4.143029e-01	4.143029e-01	-4.143029e-01	-4.143029e-01	-4.143029e-01
6.452513847034425e-02	5.000000e+00	1.044389e+00	6.987410e-01	3.493705e-01	6.987410e-01	5.422590e-20	-3.493705e-01	3.493705e-01	-3.493705e-01	-3.493705e-01	-3.493705e-01
6.550170097034425e-02	5.000000e+00	8.642968e-01	5.787922e-01	2.893961e-01	5.787922e-01	4.744959e-20	-2.893961e-01	2.893961e-01	-2.893961e-01	-2.893961e-01	-2.893961e-01
6.647826347034425e-02	5.000000e+00	6.997700e-01	4.692109e-01	2.346054e-01	4.692109e-01	3.389702e-20	-2.346054e-01	2.346054e-01	-2.346054e-01	-2.346054e-01	-2.346054e-01
6.745482597034425e-02	5.000000e+00	5.514283e-01	3.704094e-01	1.852047e-01	3.704094e-01	2.712073e-20	-1.852047e-01	1.852047e-01	-1.852047e-01	-1.852047e-01	-1.852047e-01
6.843138847034425e-02	5.000000e+00	4.198300e-01	2.827598e-01	1.413799e-01	2.827598e-01	2.373257e-20	-1.413799e-01	1.413799e-01	-1.413799e-01	-1.413799e-01	-1.413799e-01
6.940795097034425e-02	5.000000e+00	3.054704e-01	2.065918e-01	1.032959e-01	2.065918e-01	1.695629e-20	-1.032959e-01	1.032959e-01	-1.032959e-01	-1.032959e-01	-1.032959e-01
7.038451347034425e-02	5.000000e+00	2.087800e-01	1.421922e-01	7.109609e-02	1.421922e-01	1.187408e-20	-7.109609e-02	7.109609e-02	-7.109609e-02	-7.109609e-02	-7.109609e-02
7.136107597034425e-02	5.000000e+00	1.301227e-01	8.980330e-02	4.490165e-02	8.980330e-02	7.638903e-21	-4.490165e-02	4.490165e-02	-4.490165e-02	-4.490165e-02	-4.490165e-02
7.233763847034425e-02	5.000000e+00	6.979444e-02	4.962232e-02	2.481116e-02	4.962232e-02	3.827249e-21	-2.481116e-02	2.481116e-02	-2.481116e-02	-2.481116e-02	-2.481116e-02
7.331420097034425e-02	5.000000e+00	2.802240e-02	2.180050e-02	1.090025e-02	2.180050e-02	1.762604e-21	-1.090025e-02	1.090025e-02	-1.090025e-02	-1.090025e-02	-1.090025e-02
7.429076347034425e-02	5.000000e+00	4.963752e-03	6.442533e-03	3.221266e-03	6.442533e-03	5.449929e-22	-3.221266e-03	3.221266e-03	-3.221266e-03	-3.221266e-03	-3.221266e-03
7.526732597034425e-02	5.000000e+00	7.052967e-04	3.606234e-03	1.803117e-03	3.606234e-03	1.744156e-22	-1.803117e-03	1.803117e-03	-1.803117e-03	-1.803117e-03	-1.803117e-03
7.624388847034425e-02	5.000000e+00	1.526306e-02	1.330228e-02	6.651138e-03	1.330228e-02	1.392025e-21	-6.651138e-03	6.651138e-03	-6.651138e-03	-6.651138e-03	-6.651138e-03
7.722045097034425e-02	5.000000e+00	4.858224e-02	3.549416e-02	1.774708e-02	3.549416e-02	3.615484e-21	-1.774708e-02	1.774708e-02	-1.774708e-02	-1.774708e-02	-1.774708e-02
7.819701347034425e-02	5.000000e+00	1.005374e-01	7.009838e-02	3.504919e-02	7.009838e-02	4.674271e-21	-3.504919e-02	3.504919e-02	-3.504919e-02	-3.504919e-02	-3.504919e-02
7.917357597034425e-02	5.000000e+00	1.709331e-01	1.169847e-01	5.849233e-02	1.169847e-01	8.062397e-21	-5.849233e-02	5.849233e-02	-5.849233e-02	-5.849233e-02	-5.849233e-02
8.015013847034425e-02	5.000000e+00	2.595043e-01	1.759766e-01	8.798828e-02	1.759766e-01	1.483865e-20	-8.798828e-02	8.798828e-02	-8.798828e-02	-8.798828e-02	-8.798828e-02
8.112670097034425e-02	5.000000e+00	3.659177e-01	2.468520e-01	1.234260e-01	2.468520e-01	1.822676e-20	-1.234260e-01	1.234260e-01	-1.234260e-01	-1.234260e-01	-1.234260e-01
8.210326347034425e-02	5.000000e+00	4.897726e-01	3.293444e-01	1.646722e-01	3.293444e-01	1.822675e-20	-1.646722e-01	1.646722e-01	-1.646722e-01	-1.646722e-01	-1.646722e-01
8.307982597034425e-02	5.000000e+00	6.306031e-01	4.231430e-01	2.115715e-01	4.231430e-01	3.177925e-20	-2.115715e-01	2.115715e-01	-2.115715e-01	-2.115715e-01	-2.115715e-01
8.405638847034425e-02	5.000000e+00	7.878790e-01	5.278949e-01	2.639475e-01	5.278949e-01	5.888426e-20	-2.639475e-01	2.639475e-01	-2.639475e-01	-2.639475e-01	-2.639475e-01
8.503295097034425e-02	5.000000e+00	9.610084e-01	6.432059e-01	3.216029e-01	6.432059e-01	7.243672e-20	-3.216029e-01	3.216029e-01	-3.216029e-01	-3.216029e-01	-3.216029e-01
8.600951347034425e-02	5.000000e+00	1.149340e+00	7.686419e-01	3.843209e-01	7.686419e-01	7.243665e-20	-3.843209e-01	3.843209e-01	-3.843209e-01	-3.843209e-01	-3.843209e-01
8.698607597034425e-02	5.000000e+00	1.352164e+00	9.037308e-01	4.518654e-01	9.037308e-01	7.243658e-20	-4.518654e-01	4.518654e-01	-4.518654e-01	-4.518654e-01	-4.518654e-01
8.796263847034425e-02	5.000000e+00	1.568718e+00	1.047964e+00	5.239821e-01	1.047964e+00	7.243651e-20	-5.239821e-01	5.239821e-01	-5.239821e-01	-5.239821e-01	-5.239821e-01
8.893920097034425e-02	5.000000e+00	1.798186e+00	1.200799e+00	6.003996e-01	1.200799e+00	7.243644e-20	-6.003996e-01	6.003996e-01	-6.003996e-01	-6.003996e-01	-6.003996e-01
8.991576347034425e-02	5.000000e+00	2.039706e+00	1.361661e+00	6.808303e-01	1.361661e+00	7.243637e-20	-6.808303e-01	6.808303e-01	-6.808303e-01	-6.808303e-01	-6.808303e-01
9.186888847034425e-02	5.000000e+00	2.555219e+00	1.705013e+00	8.525064e-01	1.705013e+00	7.243623e-20	-8.525064e-01	8.525064e-01	-8.525064e-01	-8.525064e-01	-8.525064e-01
9.382201347034425e-02	5.000000e+00	3.107504e+00	2.072856e+00	1.036428e+00	2.072856e+00	1.537512e-19	-1.036428e+00	1.036428e+00	-1.036428e+00	-1.036428e+00	-1.036428e+00
9.675170097034425e-02	5.000000e+00	3.986587e+00	2.658360e+00	1.329180e+00	2.658360e+00	1.808557e-19	-1.329180e+00	1.329180e+00	-1.329180e+00	-1.329180e+00	-1.329180e+00
9.814679025605853e-02	5.000000e+00	4.427461e+00	2.952000e+00	1.476000e+00	2.952000e+00	1.858505e-19	-1.476000e+00	1.476000e+00	-1.476000e+00	-1.476000e+00	-1.476000e+00
9.954187954177282e-02	5.000000e+00	4.864431e+00	3.243039e+00	1.621520e+00	3.243039e+00	2.098317e-19	-1.621520e+00	1.621520e+00	-1.621520e+00	-1.621520e+00	-1.621520e+00
1.009369688274871e-01	5.000000e+00	5.297499e+00	3.531479e+00	1.765740e+00	3.531479e+00	2.527993e-19	-1.765740e+00	1.765740e+00	-1.765740e+00	-1.765740e+00	-1.765740e+00
1.023320581132014e-01	5.000000e+00	5.726662e+00	3.817319e+00	1.908660e+00	3.817319e+00	3.147532e-19	-1.908660e+00	1.908660e+00	-1.908660e+00	-1.908660e+00	-1.908660e+00
1.037271473989157e-01	5.000000e+00	6.151923e+00	4.100559e+00	2.050280e+00	4.100559e+00	3.956935e-19	-2.050280e+00	2.050280e+00	-2.050280e+00	-2.050280e+00	-2.050280e+00
1.051222366846300e-01	5.000000e+00	6.573280e+00	4.381200e+00	2.190600e+00	4.381200e+00	4.956203e-19	-2.190600e+00	2.190600e+00	-2.190600e+00	-2.190600e+00	-2.190600e+00
1.065173259703442e-01	5.000000e+00	6.990734e+00	4.659240e+00	2.329620e+00	4.659240e+00	6.145334e-19	-2.329620e+00	2.329620e+00	-2.329620e+00	-2.329620e+00	-2.329620e+00
1.094470134703442e-01	5.000000e+00	7.796634e+00	5.196002e+00	2.598001e+00	5.196002e+00	6.145316e-19	-2.598001e+00	2.598001e+00	-2.598001e+00	-2.598001e+00	-2.598001e+00
1.123767009703442e-01	5.000000e+00	8.508038e+00	5.669825e+00	2.834912e+00	5.669825e+00	6.145297e-19	-2.834912e+00	2.834912e+00	-2.834912e+00	-2.834912e+00	-2.834912e+00
1.153063884703442e-01	5.000000e+00	9.100909e+00	6.064700e+00	3.032350e+00	6.064700e+00	6.145279e-19	-3.032350e+00	3.032350e+00	-3.032350e+00	-3.032350e+00	-3.032350e+00
1.182360759703442e-01	5.000000e+00	9.555215e+00	6.367286e+00	3.183643e+00	6.367286e+00	6.145261e-19	-3.183643e+00	3.183643e+00	-3.183643e+00	-3.183643e+00	-3.183643e+00
1.211657634703442e-01	5.000000e+00	9.855604e+00	6.567357e+00	3.283678e+00	6.567357e+00	6.145243e-19	-3.283678e+00	3.283678e+00	-3.283678e+00	-3.283678e+00	-3.283678e+00
1.240954509703442e-01	5.000000e+00	9.991927e+00	6.658153e+00	3.329077e+00	6.658153e+00	6.145226e-19	-3.329077e+00	3.329077e+00	-3.329077e+00	-3.329077e+00	-3.329077e+00
1.270251384703442e-01	5.000000e+00	9.959578e+00	6.636607e+00	3.318304e+00	6.636607e+00	6.145207e-19	-3.318304e+00	3.318304e+00	-3.318304e+00	-3.318304e+00	-3.318304e+00
1.299548259703442e-01	5.000000e+00	9.759649e+00	6.503447e+00	3.251724e+00	6.503447e+00	6.145189e-19	-3.251724e+00	3.251724e+00	-3.251724e+00	-3.251724e+00	-3.251724e+00
1.328845134703442e-01	5.000000e+00	9.398896e+00	6.263172e+00	3.131586e+00	6.263172e+00	6.145171e-19	-3.131586e+00	3.131586e+00	-3.131586e+00	-3.131586e+00	-3.131586e+00
1.358142009703442e-01	5.000000e+00	8.889509e+00	5.923900e+00	2.961950e+00	5.923900e+00	6.145153e-19	-2.961950e+00	2.961950e+00	-2.961950e+00	-2.961950e+00	-2.961950e+00
1.387438884703442e-01	5.000000e+00	8.248700e+00	5.497095e+00	2.748548e+00	5.497095e+00	6.145136e-19	-2.748548e+00	2.748548e+00	-2.748548e+00	-2.748548e+00	-2.748548e+00
1.416735759703442e-01	5.000000e+00	7.498120e+00	4.997180e+00	2.498590e+00	4.997180e+00	6.145118e-19	-2.498590e+00	2.498590e+00	-2.498590e+00	-2.498590e+00	-2.498590e+00
1.432081741846300e-01	5.000000e+00	7.058711e+00	4.704516e+00	2.352258e+00	4.704516e+00	5.525563e-19	-2.352258e+00	2.352258e+00	-2.352258e+00	-2.352258e+00	-2.352258e+00
1.447427723989157e-01	5.000000e+00	6.610813e+00	4.406198e+00	2.203099e+00	4.406198e+00	4.906010e-19	-2.203099e+00	2.203099e+00	-2.203099e+00	-2.203099e+00	-2.203099e+00
1.462773706132014e-01	5.000000e+00	6.154425e+00	4.102226e+00	2.051113e+00	4.102226e+00	4.286458e-19	-2.051113e+00	2.051113e+00	-2.051113e+00	-2.051113e+00	-2.051113e+00
1.478119688274871e-01	5.000000e+00	5.689547e+00	3.792599e+00	1.896299e+00	3.792599e+00	3.666908e-19	-1.896299e+00	1.896299e+00	-1.896299e+00	-1.896299e+00	-1.896299e+00
1.493465670417728e-01	5.000000e+00	5.216180e+00	3.477318e+00	1.738659e+00	3.477318e+00	3.047359e-19	-1.738659e+00	1.738659e+00	-1.738659e+00	-1.738659e+00	-1.738659e+00
1.508811652560585e-01	5.000000e+00	4.734323e+00	3.156382e+00	1.578191e+00	3.156382e+00	2.427812e-19	-1.578191e+00	1.578191e+00	-1.578191e+00	-1.578191e+00	-1.578191e+00
1.524157634703442e-01	5.000000e+00	4.243977e+00	2.829792e+00	1.414896e+00	2.829792e+00	1.808266e-19	-1.414896e+00	1.414896e+00	-1.414896e+00	-1.414896e+00	-1.414896e+00
1.553454509703442e-01	5.000000e+00	3.352072e+00	2.235749e+00	1.117874e+00	2.235749e+00	1.808261e-19	-1.117874e+00	1.117874e+00	-1.117874e+00	-1.117874e+00	-1.117874e+00
1.572985759703442e-01	5.000000e+00	2.786610e+00	1.859128e+00	9.295642e-01	1.859128e+00	9.951062e-20	-9.295642e-01	9.295642e-01	-9.295642e-01	-9.295642e-01	-9.295642e-01
1.592517009703442e-01	5.000000e+00	2.254439e+00	1.504682e+00	7.523409e-01	1.504682e+00	7.240541e-20	-7.523409e-01	7.523409e-01	-7.523409e-01	-7.523409e-01	-7.523409e-01
1.602282634703442e-01	5.000000e+00	2.003362e+00	1.337455e+00	6.687274e-01	1.337455e+00	7.240534e-20	-6.687274e-01	6.687274e-01	-6.687274e-01	-6.687274e-01	-6.687274e-01
1.612048259703442e-01	5.000000e+00	1.763564e+00	1.177740e+00	5.888699e-01	1.177740e+00	7.240526e-20	-5.888699e-01	5.888699e-01	-5.888699e-01	-5.888699e-01	-5.888699e-01
1.621813884703442e-01	5.000000e+00	1.535947e+00	1.026138e+00	5.130690e-01	1.026138e+00	7.240520e-20	-5.130690e-01	5.130690e-01	-5.130690e-01	-5.130690e-01	-5.130690e-01
1.631579509703442e-01	5.000000e+00	1.321368e+00	8.832199e-01	4.416099e-01	8.832199e-01	7.240512e-20	-4.416099e-01	4.416099e-01	-4.416099e-01	-4.416099e-01	-4.416099e-01
1.641345134703442e-01	5.000000e+00	1.120635e+00	7.495235e-01	3.747618e-01	7.495235e-01	7.240506e-20	-3.747618e-01	3.747618e-01	-3.747618e-01	-3.747618e-01	-3.747618e-01
1.651110759703442e-01	5.000000e+00	9.345026e-01	6.255521e-01	3.127760e-01	6.255521e-01	7.240498e-20	-3.127760e-01	3.127760e-01	-3.127760e-01	-3.127760e-01	-3.127760e-01
1.660876384703442e-01	5.000000e+00	7.636718e-01	5.117720e-01	2.558860e-01	5.117720e-01	5.885239e-20	-2.558860e-01	2.558860e-01	-2.558860e-01	-2.558860e-01	-2.558860e-01
1.670642009703442e-01	5.000000e+00	6.087856e-01	4.086117e-01	2.043058e-01	4.086117e-01	3.174729e-20	-2.043058e-01	2.043058e-01	-2.043058e-01	-2.043058e-01	-2.043058e-01
1.680407634703442e-01	5.000000e+00	4.704269e-01	3.164594e-01	1.582297e-01	3.164594e-01	1.819474e-20	-1.582297e-01	1.582297e-01	-1.582297e-01	-1.582297e-01	-1.582297e-01
1.690173259703442e-01	5.000000e+00	3.491166e-01	2.356619e-01	1.178309e-01	2.356619e-01	1.819472e-20	-1.178309e-01	1.178309e-01	-1.178309e-01	-1.178309e-01	-1.178309e-01
1.699938884703442e-01	5.000000e+00	2.453111e-01	1.665233e-01	8.326165e-02	1.665233e-01	1.480658e-20	-8.326165e-02	8.326165e-02	-8.326165e-02	-8.326165e-02	-8.326165e-02
1.709704509703442e-01	5.000000e+00	1.594011e-01	1.093039e-01	5.465196e-02	1.093039e-01	8.030301e-21	-5.465196e-02	5.465196e-02	-5.465196e-02	-5.465196e-02	-5.465196e-02
1.719470134703442e-01	5.000000e+00	9.171015e-02	6.421905e-02	3.210953e-02	6.421905e-02	3.795130e-21	-3.210953e-02	3.210953e-02	-3.210953e-02	-3.210953e-02	-3.210953e-02
1.729235759703442e-01	5.000000e+00	4.249284e-02	3.143838e-02	1.571919e-02	3.143838e-02	2.101062e-21	-1.571919e-02	1.571919e-02	-1.571919e-02	-1.571919e-02	-1.571919e-02
1.739001384703442e-01	5.000000e+00	1.193446e-02	1.108530e-02	5.542651e-03	1.108530e-02	9.413530e-22	-5.542651e-03	5.542651e-03	-5.542651e-03	-5.542651e-03	-5.542651e-03
1.748767009703442e-01	5.000000e+00	1.500434e-04	3.236413e-03	1.618207e-03	3.236413e-03	4.268461e-22	-1.618207e-03	1.618207e-03	-1.618207e-03	-1.618207e-03	-1.618207e-03
1.758532634703442e-01	5.000000e+00	7.183929e-03	7.921258e-03	3.960629e-03	7.921258e-03	7.593721e-22	-3.960629e-03	3.960629e-03	-3.960629e-03	-3.960629e-03	-3.960629e-03
1.768298259703442e-01	5.000000e+00	3.300965e-02	2.512220e-02	1.256110e-02	2.512220e-02	1.717246e-21	-1.256110e-02	1.256110e-02	-1.256110e-02	-1.256110e-02	-1.256110e-02
1.778063884703442e-01	5.000000e+00	7.753000e-02	5.477451e-02	2.738725e-02	5.477451e-02	2.987793e-21	-2.738725e-02	2.738725e-02	-2.738725e-02	-2.738725e-02	-2.738725e-02
1.787829509703442e-01	5.000000e+00	1.405774e-01	9.676657e-02	4.838328e-02	9.676657e-02	8.069985e-21	-4.838328e-02	4.838328e-02	-4.838328e-02	-4.838328e-02	-4.838328e-02
1.797595134703442e-01	5.000000e+00	2.219146e-01	1.509403e-01	7.547016e-02	1.509403e-01	1.569327e-20	-7.547016e-02	7.547016e-02	-7.547016e-02	-7.547016e-02	-7.547016e-02
1.807360759703442e-01	5.000000e+00	3.212354e-01	2.170919e-01	1.085460e-01	2.170919e-01	1.908138e-20	-1.085460e-01	1.085460e-01	-1.085460e-01	-1.085460e-01	-1.085460e-01
1.817126384703442e-01	5.000000e+00	4.381661e-01	2.949723e-01	1.474862e-01	2.949723e-01	1.908137e-20	-1.474862e-01	1.474862e-01	-1.474862e-01	-1.474862e-01	-1.474862e-01
1.826892009703442e-01	5.000000e+00	5.722664e-01	3.842884e-01	1.921442e-01	3.842884e-01	1.908135e-20	-1.921442e-01	1.921442e-01	-1.921442e-01	-1.921442e-01	-1.921442e-01
1.836657634703442e-01	5.000000e+00	7.230317e-01	4.847041e-01	2.423520e-01	4.847041e-01	2.585759e-20	-2.423520e-01	2.423520e-01	-2.423520e-01	-2.423520e-01	-2.423520e-01
1.846423259703442e-01	5.000000e+00	8.898946e-01	5.958413e-01	2.979207e-01	5.958413e-01	3.941008e-20	-2.979207e-01	2.979207e-01	-2.979207e-01	-2.979207e-01	-2.979207e-01
1.856188884703442e-01	5.000000e+00	1.072227e+00	7.172819e-01	3.586409e-01	7.172819e-01	4.618631e-20	-3.586409e-01	3.586409e-01	-3.586409e-01	-3.586409e-01	-3.586409e-01
1.865954509703442e-01	5.000000e+00	1.269343e+00	8.485687e-01	4.242843e-01	8.485687e-01	4.618626e-20	-4.242843e-01	4.242843e-01	-4.242843e-01	-4.242843e-01	-4.242843e-01
1.875720134703442e-01	5.000000e+00	1.480500e+00	9.892075e-01	4.946038e-01	9.892075e-01	5.973874e-20	-4.946038e-01	4.946038e-01	-4.946038e-01	-4.946038e-01	-4.946038e-01
1.885485759703442e-01	5.000000e+00	1.704903e+00	1.138669e+00	5.693346e-01	1.138669e+00	8.684372e-20	-5.693346e-01	5.693346e-01	-5.693346e-01	-5.693346e-01	-5.693346e-01
1.895251384703442e-01	5.000000e+00	1.941709e+00	1.296391e+00	6.481955e-01	1.296391e+00	1.003962e-19	-6.481955e-01	6.481955e-01	-6.481955e-01	-6.481955e-01	-6.481955e-01
1.914782634703442e-01	5.000000e+00	2.448918e+00	1.634212e+00	8.171059e-01	1.634212e+00	1.003960e-19	-8.171059e-01	8.171059e-01	-8.171059e-01	-8.171059e-01	-8.171059e-01
1.934313884703442e-01	5.000000e+00	2.994497e+00	1.997589e+00	9.987946e-01	1.997589e+00	1.275008e-19	-9.987946e-01	9.987946e-01	-9.987946e-01	-9.987946e-01	-9.987946e-01
1.963610759703442e-01	5.000000e+00	3.866733e+00	2.578533e+00	1.289266e+00	2.578533e+00	2.088154e-19	-1.289266e+00	1.289266e+00	-1.289266e+00	-1.289266e+00	-1.289266e+00
1.977561652560585e-01	5.000000e+00	4.305771e+00	2.870950e+00	1.435475e+00	2.870950e+00	1.811481e-19	-1.435475e+00	1.435475e+00	-1.435475e+00	-1.435475e+00	-1.435475e+00
1.991512545417728e-01	5.000000e+00	4.741836e+00	3.161386e+00	1.580693e+00	3.161386e+00	1.833545e-19	-1.580693e+00	1.580693e+00	-1.580693e+00	-1.580693e+00	-1.580693e+00
2.005463438274871e-01	5.000000e+00	5.174929e+00	3.449843e+00	1.724922e+00	3.449843e+00	2.154347e-19	-1.724922e+00	1.724922e+00	-1.724922e+00	-1.724922e+00	-1.724922e+00
2.019414331132014e-01	5.000000e+00	5.605049e+00	3.736320e+00	1.868160e+00	3.736320e+00	2.773887e-19	-1.868160e+00	1.868160e+00	-1.868160e+00	-1.868160e+00	-1.868160e+00
2.033365223989157e-01	5.000000e+00	6.032197e+00	4.020817e+00	2.010409e+00	4.020817e+00	3.692164e-19	-2.010409e+00	2.010409e+00	-2.010409e+00	-2.010409e+00	-2.010409e+00
2.047316116846300e-01	5.000000e+00	6.456371e+00	4.303334e+00	2.151667e+00	4.303334e+00	4.909179e-19	-2.151667e+00	2.151667e+00	-2.151667e+00	-2.151667e+00	-2.151667e+00
