time	V(n003)	V(n001)	V(n002)	V(n005)	V(n004)	I(C1)	I(L1)	I(R2)	I(R1)	I(V2)	I(V1)
0.000000000000000e+00	5.000000e+00	5.000000e+00	5.000000e+00	0.000000e+00	5.000000e+00	8.881784e-28	8.881784e-13	0.000000e+00	-5.684342e-13	-5.684342e-13	-5.684342e-13
1.544885852906321e-03	5.000000e+00	5.495325e+00	5.494866e+00	0.000000e+00	5.494866e+00	2.052757e-13	8.881786e-13	0.000000e+00	-2.995293e-13	-2.995293e-13	-2.995293e-13
3.089771705812643e-03	5.000000e+00	5.975158e+00	5.974251e+00	0.000000e+00	5.974251e+00	2.771622e-13	8.881786e-13	0.000000e+00	-9.319107e-14	-9.319107e-14	-9.319107e-14
4.634657558718964e-03	5.000000e+00	6.439498e+00	6.438156e+00	0.000000e+00	6.438156e+00	2.156597e-13	8.881786e-13	0.000000e+00	5.058049e-14	5.058049e-14	5.058049e-14
6.179543411625285e-03	5.000000e+00	6.888345e+00	6.886581e+00	0.000000e+00	6.886581e+00	2.076793e-14	8.881785e-13	0.000000e+00	1.317854e-13	1.317854e-13	1.317854e-13
7.724429264531606e-03	5.000000e+00	7.321699e+00	7.319525e+00	0.000000e+00	7.319525e+00	-3.075129e-13	8.881783e-13	0.000000e+00	1.504236e-13	1.504236e-13	1.504236e-13
9.269315117437928e-03	5.000000e+00	7.739560e+00	7.736989e+00	0.000000e+00	7.736989e+00	-7.691829e-13	8.881780e-13	0.000000e+00	1.064951e-13	1.064951e-13	1.064951e-13
1.081420097034425e-02	5.000000e+00	8.141929e+00	8.138972e+00	0.000000e+00	8.138972e+00	-1.364242e-12	8.881777e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.374388847034425e-02	5.000000e+00	8.800782e+00	8.797206e+00	0.000000e+00	8.797206e+00	-1.818989e-12	8.881671e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.667357597034425e-02	5.000000e+00	9.331212e+00	9.327137e+00	0.000000e+00	9.327137e+00	-1.818989e-12	8.881411e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.960326347034425e-02	5.000000e+00	9.715294e+00	9.710857e+00	0.000000e+00	9.710857e+00	-1.818989e-12	8.880995e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.253295097034425e-02	5.000000e+00	9.940050e+00	9.935402e+00	0.000000e+00	9.935402e+00	-1.818989e-12	8.880422e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.546263847034425e-02	5.000000e+00	9.997888e+00	9.993185e+00	0.000000e+00	9.993185e+00	-1.818989e-12	8.879694e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.839232597034425e-02	5.000000e+00	9.886851e+00	9.882253e+00	0.000000e+00	9.882253e+00	-1.818989e-12	8.878809e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.132201347034425e-02	5.000000e+00	9.610693e+00	9.606355e+00	0.000000e+00	9.606355e+00	-1.818989e-12	8.877768e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.425170097034425e-02	5.000000e+00	9.178743e+00	9.174811e+00	0.000000e+00	9.174811e+00	-1.818989e-12	8.876571e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.718138847034425e-02	5.000000e+00	8.605598e+00	8.602205e+00	0.000000e+00	8.602205e+00	-1.818989e-12	8.875218e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.011107597034425e-02	5.000000e+00	7.910624e+00	7.907885e+00	0.000000e+00	7.907885e+00	-4.547474e-13	8.873717e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.164567418462996e-02	5.000000e+00	7.495180e+00	7.492832e+00	0.000000e+00	7.492832e+00	-2.517161e-13	8.872899e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.318027239891568e-02	5.000000e+00	7.066857e+00	7.064912e+00	0.000000e+00	7.064912e+00	-9.470734e-14	8.872082e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.471487061320139e-02	5.000000e+00	6.625656e+00	6.624126e+00	0.000000e+00	6.624126e+00	1.627901e-14	8.871264e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.624946882748711e-02	5.000000e+00	6.171577e+00	6.170474e+00	0.000000e+00	6.170474e+00	8.124292e-14	8.870447e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.778406704177282e-02	5.000000e+00	5.704619e+00	5.703956e+00	0.000000e+00	5.703956e+00	1.001844e-13	8.869629e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.931866525605853e-02	5.000000e+00	5.224782e+00	5.224571e+00	0.000000e+00	5.224571e+00	7.310341e-14	8.868811e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.085326347034425e-02	5.000000e+00	4.732068e+00	4.732320e+00	0.000000e+00	4.732320e+00	-5.169879e-26	8.867993e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.210884382748710e-02	5.000000e+00	4.333580e+00	4.334207e+00	0.000000e+00	4.334207e+00	-2.995243e-13	8.867332e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.336442418462996e-02	5.000000e+00	3.945096e+00	3.946088e+00	0.000000e+00	3.946088e+00	-5.425165e-13	8.866660e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.462000454177282e-02	5.000000e+00	3.566614e+00	3.567963e+00	0.000000e+00	3.567963e+00	-7.289765e-13	8.865975e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.587558489891568e-02	5.000000e+00	3.198135e+00	3.199830e+00	0.000000e+00	3.199830e+00	-8.589043e-13	8.865280e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.713116525605853e-02	5.000000e+00	2.839659e+00	2.841691e+00	0.000000e+00	2.841691e+00	-9.323000e-13	8.864573e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.838674561320139e-02	5.000000e+00	2.491185e+00	2.493546e+00	0.000000e+00	2.493546e+00	-9.491634e-13	8.863854e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.964232597034425e-02	5.000000e+00	2.152715e+00	2.155394e+00	0.000000e+00	2.155394e+00	-9.094947e-13	8.863123e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.061888847034425e-02	5.000000e+00	1.906038e+00	1.908949e+00	0.000000e+00	1.908949e+00	-9.094947e-13	8.862542e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.159545097034425e-02	5.000000e+00	1.671007e+00	1.674139e+00	0.000000e+00	1.674139e+00	-9.094947e-13	8.861953e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.257201347034425e-02	5.000000e+00	1.448505e+00	1.451847e+00	0.000000e+00	1.451847e+00	-9.094947e-13	8.861354e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.354857597034425e-02	5.000000e+00	1.239370e+00	1.242909e+00	0.000000e+00	1.242909e+00	-9.094947e-13	8.860747e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.452513847034425e-02	5.000000e+00	1.044389e+00	1.048111e+00	0.000000e+00	1.048111e+00	-9.094947e-13	8.860131e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.550170097034425e-02	5.000000e+00	8.642968e-01	8.681883e-01	0.000000e+00	8.681883e-01	-9.094947e-13	8.859507e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.647826347034425e-02	5.000000e+00	6.997700e-01	7.038162e-01	0.000000e+00	7.038162e-01	-9.094947e-13	8.858873e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.745482597034425e-02	5.000000e+00	5.514283e-01	5.556141e-01	0.000000e+00	5.556141e-01	-9.094947e-13	8.858232e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.843138847034425e-02	5.000000e+00	4.198300e-01	4.241397e-01	0.000000e+00	4.241397e-01	-9.094947e-13	8.857581e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.940795097034425e-02	5.000000e+00	3.054704e-01	3.098877e-01	0.000000e+00	3.098877e-01	-9.094947e-13	8.856922e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.038451347034425e-02	5.000000e+00	2.087800e-01	2.132883e-01	0.000000e+00	2.132883e-01	-9.094947e-13	8.856254e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.136107597034425e-02	5.000000e+00	1.301227e-01	1.347049e-01	0.000000e+00	1.347049e-01	-9.023893e-13	8.855577e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.233763847034425e-02	5.000000e+00	6.979444e-02	7.443348e-02	0.000000e+00	7.443348e-02	-8.899548e-13	8.854892e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.331420097034425e-02	5.000000e+00	2.802240e-02	3.270075e-02	0.000000e+00	3.270075e-02	-8.855139e-13	8.854199e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.429076347034425e-02	5.000000e+00	4.963752e-03	9.663799e-03	0.000000e+00	9.663799e-03	-8.856804e-13	8.853497e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.526732597034425e-02	5.000000e+00	7.052967e-04	5.409351e-03	0.000000e+00	5.409351e-03	-8.855139e-13	8.852786e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.624388847034425e-02	5.000000e+00	1.526306e-02	1.995341e-02	0.000000e+00	1.995341e-02	-8.853474e-13	8.852067e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.722045097034425e-02	5.000000e+00	4.858224e-02	5.324125e-02	0.000000e+00	5.324125e-02	-8.864021e-13	8.851340e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.819701347034425e-02	5.000000e+00	1.005374e-01	1.051476e-01	0.000000e+00	1.051476e-01	-8.917311e-13	8.850604e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.917357597034425e-02	5.000000e+00	1.709331e-01	1.754770e-01	0.000000e+00	1.754770e-01	-9.023893e-13	8.849860e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.015013847034425e-02	5.000000e+00	2.595043e-01	2.639649e-01	0.000000e+00	2.639649e-01	-9.094947e-13	8.849107e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.112670097034425e-02	5.000000e+00	3.659177e-01	3.702781e-01	0.000000e+00	3.702781e-01	-9.094947e-13	8.848345e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.210326347034425e-02	5.000000e+00	4.897726e-01	4.940165e-01	0.000000e+00	4.940165e-01	-8.810730e-13	8.847575e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.307982597034425e-02	5.000000e+00	6.306031e-01	6.347145e-01	0.000000e+00	6.347145e-01	-8.242296e-13	8.846796e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.405638847034425e-02	5.000000e+00	7.878790e-01	7.918423e-01	0.000000e+00	7.918423e-01	-7.958079e-13	8.846010e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.503295097034425e-02	5.000000e+00	9.610084e-01	9.648088e-01	0.000000e+00	9.648088e-01	-8.526513e-13	8.845216e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.600951347034425e-02	5.000000e+00	1.149340e+00	1.152963e+00	0.000000e+00	1.152963e+00	-9.094947e-13	8.844413e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.698607597034425e-02	5.000000e+00	1.352164e+00	1.355596e+00	0.000000e+00	1.355596e+00	-9.094947e-13	8.843602e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.796263847034425e-02	5.000000e+00	1.568718e+00	1.571946e+00	0.000000e+00	1.571946e+00	-9.094947e-13	8.842783e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.893920097034425e-02	5.000000e+00	1.798186e+00	1.801199e+00	0.000000e+00	1.801199e+00	-9.094947e-13	8.841954e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.991576347034425e-02	5.000000e+00	2.039706e+00	2.042491e+00	0.000000e+00	2.042491e+00	-9.094947e-13	8.841117e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.186888847034425e-02	5.000000e+00	2.555219e+00	2.557519e+00	0.000000e+00	2.557519e+00	-9.094947e-13	8.839417e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.382201347034425e-02	5.000000e+00	3.107504e+00	3.109285e+00	0.000000e+00	3.109285e+00	-9.094947e-13	8.837683e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.675170097034425e-02	5.000000e+00	3.986587e+00	3.987540e+00	0.000000e+00	3.987540e+00	-9.094947e-13	8.835016e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.814679025605853e-02	5.000000e+00	4.427461e+00	4.428000e+00	0.000000e+00	4.428000e+00	-9.094947e-13	8.833718e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.954187954177282e-02	5.000000e+00	4.864431e+00	4.864559e+00	0.000000e+00	4.864559e+00	-9.094947e-13	8.832403e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.009369688274871e-01	5.000000e+00	5.297499e+00	5.297219e+00	0.000000e+00	5.297219e+00	-9.094947e-13	8.831070e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.023320581132014e-01	5.000000e+00	5.726662e+00	5.725979e+00	0.000000e+00	5.725979e+00	-9.094947e-13	8.829720e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.037271473989157e-01	5.000000e+00	6.151923e+00	6.150839e+00	0.000000e+00	6.150839e+00	-9.094947e-13	8.828352e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.051222366846300e-01	5.000000e+00	6.573280e+00	6.571800e+00	0.000000e+00	6.571800e+00	-9.094947e-13	8.826966e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.065173259703442e-01	5.000000e+00	6.990734e+00	6.988861e+00	0.000000e+00	6.988861e+00	-9.094947e-13	8.825562e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.094470134703442e-01	5.000000e+00	7.796634e+00	7.794003e+00	0.000000e+00	7.794003e+00	-1.364242e-12	8.822556e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.123767009703442e-01	5.000000e+00	8.508038e+00	8.504737e+00	0.000000e+00	8.504737e+00	-1.818989e-12	8.819432e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.153063884703442e-01	5.000000e+00	9.100909e+00	9.097051e+00	0.000000e+00	9.097051e+00	-1.818989e-12	8.816154e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.182360759703442e-01	5.000000e+00	9.555215e+00	9.550928e+00	0.000000e+00	9.550928e+00	-1.818989e-12	8.812719e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.211657634703442e-01	5.000000e+00	9.855604e+00	9.851035e+00	0.000000e+00	9.851035e+00	-1.818989e-12	8.809129e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.240954509703442e-01	5.000000e+00	9.991927e+00	9.987230e+00	0.000000e+00	9.987230e+00	-1.818989e-12	8.805382e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.270251384703442e-01	5.000000e+00	9.959578e+00	9.954910e+00	0.000000e+00	9.954910e+00	-1.818989e-12	8.801479e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.299548259703442e-01	5.000000e+00	9.759649e+00	9.755171e+00	0.000000e+00	9.755171e+00	-1.818989e-12	8.797420e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.328845134703442e-01	5.000000e+00	9.398896e+00	9.394757e+00	0.000000e+00	9.394757e+00	-1.818989e-12	8.793205e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.358142009703442e-01	5.000000e+00	8.889509e+00	8.885850e+00	0.000000e+00	8.885850e+00	-1.818989e-12	8.788833e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.387438884703442e-01	5.000000e+00	8.248700e+00	8.245644e+00	0.000000e+00	8.245644e+00	-1.818989e-12	8.784306e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.416735759703442e-01	5.000000e+00	7.498120e+00	7.495770e+00	0.000000e+00	7.495770e+00	-9.094947e-13	8.779629e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.432081741846300e-01	5.000000e+00	7.058711e+00	7.056774e+00	0.000000e+00	7.056774e+00	-9.094947e-13	8.777138e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.447427723989157e-01	5.000000e+00	6.610813e+00	6.609297e+00	0.000000e+00	6.609297e+00	-9.094947e-13	8.774625e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.462773706132014e-01	5.000000e+00	6.154425e+00	6.153339e+00	0.000000e+00	6.153339e+00	-9.094947e-13	8.772091e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.478119688274871e-01	5.000000e+00	5.689547e+00	5.688898e+00	0.000000e+00	5.688898e+00	-9.094947e-13	8.769536e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.493465670417728e-01	5.000000e+00	5.216180e+00	5.215977e+00	0.000000e+00	5.215977e+00	-9.094947e-13	8.766959e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.508811652560585e-01	5.000000e+00	4.734323e+00	4.734573e+00	0.000000e+00	4.734573e+00	-9.094947e-13	8.764361e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.524157634703442e-01	5.000000e+00	4.243977e+00	4.244688e+00	0.000000e+00	4.244688e+00	-9.094947e-13	8.761741e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.553454509703442e-01	5.000000e+00	3.352072e+00	3.353623e+00	0.000000e+00	3.353623e+00	-9.094947e-13	8.756680e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.572985759703442e-01	5.000000e+00	2.786610e+00	2.788693e+00	0.000000e+00	2.788693e+00	-9.094947e-13	8.753263e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.592517009703442e-01	5.000000e+00	2.254439e+00	2.257023e+00	0.000000e+00	2.257023e+00	-9.094947e-13	8.749811e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.602282634703442e-01	5.000000e+00	2.003362e+00	2.006182e+00	0.000000e+00	2.006182e+00	-9.094947e-13	8.748072e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.612048259703442e-01	5.000000e+00	1.763564e+00	1.766610e+00	0.000000e+00	1.766610e+00	-9.094947e-13	8.746325e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.621813884703442e-01	5.000000e+00	1.535947e+00	1.539207e+00	0.000000e+00	1.539207e+00	-9.094947e-13	8.744569e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.631579509703442e-01	5.000000e+00	1.321368e+00	1.324830e+00	0.000000e+00	1.324830e+00	-9.094947e-13	8.742804e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.641345134703442e-01	5.000000e+00	1.120635e+00	1.124285e+00	0.000000e+00	1.124285e+00	-9.094947e-13	8.741030e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.651110759703442e-01	5.000000e+00	9.345026e-01	9.383280e-01	0.000000e+00	9.383280e-01	-8.526513e-13	8.739248e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.660876384703442e-01	5.000000e+00	7.636718e-01	7.676580e-01	0.000000e+00	7.676580e-01	-7.958079e-13	8.737457e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.670642009703442e-01	5.000000e+00	6.087856e-01	6.129175e-01	0.000000e+00	6.129175e-01	-8.242296e-13	8.735660e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.680407634703442e-01	5.000000e+00	4.704269e-01	4.746890e-01	0.000000e+00	4.746890e-01	-8.810730e-13	8.733853e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.690173259703442e-01	5.000000e+00	3.491166e-01	3.534928e-01	0.000000e+00	3.534928e-01	-8.952838e-13	8.732039e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.699938884703442e-01	5.000000e+00	2.453111e-01	2.497850e-01	0.000000e+00	2.497850e-01	-8.810730e-13	8.730217e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.709704509703442e-01	5.000000e+00	1.594011e-01	1.639559e-01	0.000000e+00	1.639559e-01	-8.810730e-13	8.728385e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.719470134703442e-01	5.000000e+00	9.171015e-02	9.632857e-02	0.000000e+00	9.632857e-02	-8.739676e-13	8.726545e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.729235759703442e-01	5.000000e+00	4.249284e-02	4.715757e-02	0.000000e+00	4.715757e-02	-8.686385e-13	8.724697e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.739001384703442e-01	5.000000e+00	1.193446e-02	1.662795e-02	0.000000e+00	1.662795e-02	-8.713863e-13	8.722841e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.748767009703442e-01	5.000000e+00	1.500434e-04	4.854620e-03	0.000000e+00	4.854620e-03	-8.721912e-13	8.720977e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.758532634703442e-01	5.000000e+00	7.183929e-03	1.188189e-02	0.000000e+00	1.188189e-02	-8.729961e-13	8.719104e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.768298259703442e-01	5.000000e+00	3.300965e-02	3.768330e-02	0.000000e+00	3.768330e-02	-8.739676e-13	8.717223e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.778063884703442e-01	5.000000e+00	7.753000e-02	8.216176e-02	0.000000e+00	8.216176e-02	-8.775203e-13	8.715333e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.787829509703442e-01	5.000000e+00	1.405774e-01	1.451499e-01	0.000000e+00	1.451499e-01	-8.810730e-13	8.713435e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.797595134703442e-01	5.000000e+00	2.219146e-01	2.264105e-01	0.000000e+00	2.264105e-01	-8.810730e-13	8.711529e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.807360759703442e-01	5.000000e+00	3.212354e-01	3.256379e-01	0.000000e+00	3.256379e-01	-8.668621e-13	8.709615e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.817126384703442e-01	5.000000e+00	4.381661e-01	4.424585e-01	0.000000e+00	4.424585e-01	-8.526513e-13	8.707692e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.826892009703442e-01	5.000000e+00	5.722664e-01	5.764326e-01	0.000000e+00	5.764326e-01	-8.810730e-13	8.705761e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.836657634703442e-01	5.000000e+00	7.230317e-01	7.270561e-01	0.000000e+00	7.270561e-01	-9.094947e-13	8.703821e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.846423259703442e-01	5.000000e+00	8.898946e-01	8.937620e-01	0.000000e+00	8.937620e-01	-8.526513e-13	8.701873e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.856188884703442e-01	5.000000e+00	1.072227e+00	1.075923e+00	0.000000e+00	1.075923e+00	-7.389644e-13	8.699917e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.865954509703442e-01	5.000000e+00	1.269343e+00	1.272853e+00	0.000000e+00	1.272853e+00	-6.821210e-13	8.697954e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.875720134703442e-01	5.000000e+00	1.480500e+00	1.483811e+00	0.000000e+00	1.483811e+00	-6.821210e-13	8.695984e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.885485759703442e-01	5.000000e+00	1.704903e+00	1.708004e+00	0.000000e+00	1.708004e+00	-6.821210e-13	8.694008e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.895251384703442e-01	5.000000e+00	1.941709e+00	1.944587e+00	0.000000e+00	1.944587e+00	-7.958079e-13	8.692025e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.914782634703442e-01	5.000000e+00	2.448918e+00	2.451318e+00	0.000000e+00	2.451318e+00	-9.094947e-13	8.688035e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.934313884703442e-01	5.000000e+00	2.994497e+00	2.996384e+00	0.000000e+00	2.996384e+00	-9.094947e-13	8.684011e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.963610759703442e-01	5.000000e+00	3.866733e+00	3.867799e+00	0.000000e+00	3.867799e+00	-9.094947e-13	8.677909e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.977561652560585e-01	5.000000e+00	4.305771e+00	4.306424e+00	0.000000e+00	4.306424e+00	-9.094947e-13	8.674977e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.991512545417728e-01	5.000000e+00	4.741836e+00	4.742079e+00	0.000000e+00	4.742079e+00	-9.094947e-13	8.672026e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.005463438274871e-01	5.000000e+00	5.174929e+00	5.174765e+00	0.000000e+00	5.174765e+00	-9.094947e-13	8.669058e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.019414331132014e-01	5.000000e+00	5.605049e+00	5.604480e+00	0.000000e+00	5.604480e+00	-9.094947e-13	8.666072e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.033365223989157e-01	5.000000e+00	6.032197e+00	6.031225e+00	0.000000e+00	6.031225e+00	-9.094947e-13	8.663069e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.047316116846300e-01	5.000000e+00	6.456371e+00	6.455001e+00	0.000000e+00	6.455001e+00	-9.094947e-13	8.660047e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.061267009703442e-01	5.000000e+00	6.877573e+00	6.875806e+00	0.000000e+00	6.875806e+00	-9.094947e-13	8.657008e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.080798259703442e-01	5.000000e+00	7.447267e+00	7.444964e+00	0.000000e+00	7.444964e+00	-6.638951e-13	8.652700e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.100329509703442e-01	5.000000e+00	7.963147e+00	7.960359e+00	0.000000e+00	7.960359e+00	-4.568528e-13	8.648382e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.119860759703442e-01	5.000000e+00	8.425214e+00	8.421992e+00	0.000000e+00	8.421992e+00	-2.883677e-13	8.644054e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
