time	V(n003)	V(n001)	V(n002)	V(n005)	V(n004)	I(C1)	I(R3)	I(R2)	I(R1)	I(V2)	I(V1)
5.889392009703442e-01	5.000000e+00	1.798186e+00	1.200799e+00	6.003996e-01	-4.658675e-01	-7.958079e-13	-6.003996e-01	6.003996e-01	-6.003996e-01	-6.003996e-01	-6.003996e-01
5.899157634703442e-01	5.000000e+00	2.039706e+00	1.361661e+00	6.808303e-01	-3.050061e-01	-5.684342e-13	-6.808303e-01	6.808303e-01	-6.808303e-01	-6.808303e-01	-6.808303e-01
5.908923259703442e-01	5.000000e+00	2.292367e+00	1.529943e+00	7.649714e-01	-1.367237e-01	-4.547474e-13	-7.649714e-01	7.649714e-01	-7.649714e-01	-7.649714e-01	-7.649714e-01
5.918688884703442e-01	5.000000e+00	2.555219e+00	1.705013e+00	8.525064e-01	3.834613e-02	-3.410605e-13	-8.525064e-01	8.525064e-01	-8.525064e-01	-8.525064e-01	-8.525064e-01
5.928454509703442e-01	5.000000e+00	2.827272e+00	1.886211e+00	9.431056e-01	2.195446e-01	-1.136868e-13	-9.431056e-01	9.431056e-01	-9.431056e-01	-9.431056e-01	-9.431056e-01
5.938220134703442e-01	5.000000e+00	3.107504e+00	2.072856e+00	1.036428e+00	4.061898e-01	0.000000e+00	-1.036428e+00	1.036428e+00	-1.036428e+00	-1.036428e+00	-1.036428e+00
5.947985759703442e-01	5.000000e+00	3.394858e+00	2.264246e+00	1.132123e+00	5.975791e-01	0.000000e+00	-1.132123e+00	1.132123e+00	-1.132123e+00	-1.132123e+00	-1.132123e+00
5.967517009703442e-01	5.000000e+00	3.986587e+00	2.658360e+00	1.329180e+00	9.916936e-01	6.821210e-13	-1.329180e+00	1.329180e+00	-1.329180e+00	-1.329180e+00	-1.329180e+00
5.978677723989156e-01	5.000000e+00	4.336436e+00	2.891373e+00	1.445687e+00	1.224707e+00	8.624800e-13	-1.445687e+00	1.445687e+00	-1.445687e+00	-1.445687e+00	-1.445687e+00
5.989838438274872e-01	5.000000e+00	4.685274e+00	3.123714e+00	1.561857e+00	1.457047e+00	1.036856e-12	-1.561857e+00	1.561857e+00	-1.561857e+00	-1.561857e+00	-1.561857e+00
6.000999152560585e-01	5.000000e+00	5.033103e+00	3.355381e+00	1.677690e+00	1.688714e+00	1.205249e-12	-1.677690e+00	1.677690e+00	-1.677690e+00	-1.677690e+00	-1.677690e+00
6.012159866846299e-01	5.000000e+00	5.379921e+00	3.586375e+00	1.793188e+00	1.919709e+00	1.367659e-12	-1.793188e+00	1.793188e+00	-1.793188e+00	-1.793188e+00	-1.793188e+00
6.023320581132013e-01	5.000000e+00	5.725728e+00	3.816697e+00	1.908348e+00	2.150030e+00	1.524085e-12	-1.908348e+00	1.908348e+00	-1.908348e+00	-1.908348e+00	-1.908348e+00
6.034481295417728e-01	5.000000e+00	6.070526e+00	4.046345e+00	2.023173e+00	2.379679e+00	1.674529e-12	-2.023173e+00	2.023173e+00	-2.023173e+00	-2.023173e+00	-2.023173e+00
6.045642009703442e-01	5.000000e+00	6.414313e+00	4.275321e+00	2.137661e+00	2.608654e+00	1.818989e-12	-2.137661e+00	2.137661e+00	-2.137661e+00	-2.137661e+00	-2.137661e+00
6.074938884703442e-01	5.000000e+00	7.268241e+00	4.844071e+00	2.422036e+00	3.177405e+00	2.273737e-12	-2.422036e+00	2.422036e+00	-2.422036e+00	-2.422036e+00	-2.422036e+00
6.104235759703442e-01	5.000000e+00	8.045529e+00	5.361775e+00	2.680888e+00	3.695109e+00	3.637979e-12	-2.680888e+00	2.680888e+00	-2.680888e+00	-2.680888e+00	-2.680888e+00
6.133532634703442e-01	5.000000e+00	8.719911e+00	5.810940e+00	2.905470e+00	4.144274e+00	3.637979e-12	-2.905470e+00	2.905470e+00	-2.905470e+00	-2.905470e+00	-2.905470e+00
6.162829509703442e-01	5.000000e+00	9.268600e+00	6.176389e+00	3.088195e+00	4.509723e+00	4.092726e-12	-3.088195e+00	3.088195e+00	-3.088195e+00	-3.088195e+00	-3.088195e+00
6.192126384703442e-01	5.000000e+00	9.673059e+00	6.445774e+00	3.222887e+00	4.779108e+00	4.092726e-12	-3.222887e+00	3.222887e+00	-3.222887e+00	-3.222887e+00	-3.222887e+00
6.221423259703442e-01	5.000000e+00	9.919619e+00	6.609993e+00	3.304996e+00	4.943326e+00	4.092726e-12	-3.304996e+00	3.304996e+00	-3.304996e+00	-3.304996e+00	-3.304996e+00
6.240954509703442e-01	5.000000e+00	9.991927e+00	6.658153e+00	3.329077e+00	4.991487e+00	3.183231e-12	-3.329077e+00	3.329077e+00	-3.329077e+00	-3.329077e+00	-3.329077e+00
6.260485759703442e-01	5.000000e+00	9.989152e+00	6.656305e+00	3.328153e+00	4.989638e+00	4.092726e-12	-3.328153e+00	3.328153e+00	-3.328153e+00	-3.328153e+00	-3.328153e+00
6.289782634703442e-01	5.000000e+00	9.844609e+00	6.560034e+00	3.280017e+00	4.893367e+00	3.637979e-12	-3.280017e+00	3.280017e+00	-3.280017e+00	-3.280017e+00	-3.280017e+00
6.319079509703442e-01	5.000000e+00	9.536372e+00	6.354736e+00	3.177368e+00	4.688069e+00	4.092726e-12	-3.177368e+00	3.177368e+00	-3.177368e+00	-3.177368e+00	-3.177368e+00
6.348376384703442e-01	5.000000e+00	9.074856e+00	6.047347e+00	3.023674e+00	4.380681e+00	3.637979e-12	-3.023674e+00	3.023674e+00	-3.023674e+00	-3.023674e+00	-3.023674e+00
6.377673259703442e-01	5.000000e+00	8.475653e+00	5.648255e+00	2.824128e+00	3.981588e+00	3.637979e-12	-2.824128e+00	2.824128e+00	-2.824128e+00	-2.824128e+00	-2.824128e+00
6.406970134703442e-01	5.000000e+00	7.759012e+00	5.170944e+00	2.585472e+00	3.504277e+00	3.183231e-12	-2.585472e+00	2.585472e+00	-2.585472e+00	-2.585472e+00	-2.585472e+00
6.436267009703442e-01	5.000000e+00	6.949146e+00	4.631542e+00	2.315771e+00	2.964875e+00	1.818989e-12	-2.315771e+00	2.315771e+00	-2.315771e+00	-2.315771e+00	-2.315771e+00
6.465563884703442e-01	5.000000e+00	6.073421e+00	4.048274e+00	2.024137e+00	2.381608e+00	1.818989e-12	-2.024137e+00	2.024137e+00	-2.024137e+00	-2.024137e+00	-2.024137e+00
6.533923259703442e-01	5.000000e+00	3.942321e+00	2.628877e+00	1.314439e+00	9.622105e-01	6.821210e-13	-1.314439e+00	1.314439e+00	-1.314439e+00	-1.314439e+00	-1.314439e+00
6.553454509703442e-01	5.000000e+00	3.352072e+00	2.235749e+00	1.117874e+00	5.690818e-01	0.000000e+00	-1.117874e+00	1.117874e+00	-1.117874e+00	-1.117874e+00	-1.117874e+00
6.563220134703442e-01	5.000000e+00	3.065701e+00	2.045014e+00	1.022507e+00	3.783473e-01	0.000000e+00	-1.022507e+00	1.022507e+00	-1.022507e+00	-1.022507e+00	-1.022507e+00
6.572985759703442e-01	5.000000e+00	2.786610e+00	1.859128e+00	9.295642e-01	1.924618e-01	-1.136868e-13	-9.295642e-01	9.295642e-01	-9.295642e-01	-9.295642e-01	-9.295642e-01
6.582751384703442e-01	5.000000e+00	2.515850e+00	1.678792e+00	8.393958e-01	1.212480e-02	-3.410605e-13	-8.393958e-01	8.393958e-01	-8.393958e-01	-8.393958e-01	-8.393958e-01
6.592517009703442e-01	5.000000e+00	2.254439e+00	1.504682e+00	7.523409e-01	-1.619849e-01	-4.547474e-13	-7.523409e-01	7.523409e-01	-7.523409e-01	-7.523409e-01	-7.523409e-01
6.602282634703442e-01	5.000000e+00	2.003362e+00	1.337455e+00	6.687274e-01	-3.292119e-01	-5.684342e-13	-6.687274e-01	6.687274e-01	-6.687274e-01	-6.687274e-01	-6.687274e-01
6.612048259703442e-01	5.000000e+00	1.763564e+00	1.177740e+00	5.888699e-01	-4.889269e-01	-7.958079e-13	-5.888699e-01	5.888699e-01	-5.888699e-01	-5.888699e-01	-5.888699e-01
6.621813884703442e-01	5.000000e+00	1.535947e+00	1.026138e+00	5.130690e-01	-6.405287e-01	-9.094947e-13	-5.130690e-01	5.130690e-01	-5.130690e-01	-5.130690e-01	-5.130690e-01
6.631579509703442e-01	5.000000e+00	1.321368e+00	8.832199e-01	4.416099e-01	-7.834467e-01	-9.094947e-13	-4.416099e-01	4.416099e-01	-4.416099e-01	-4.416099e-01	-4.416099e-01
6.641345134703442e-01	5.000000e+00	1.120635e+00	7.495235e-01	3.747618e-01	-9.171431e-01	-1.136868e-12	-3.747618e-01	3.747618e-01	-3.747618e-01	-3.747618e-01	-3.747618e-01
6.651110759703442e-01	5.000000e+00	9.345026e-01	6.255521e-01	3.127760e-01	-1.041115e+00	-1.591616e-12	-3.127760e-01	3.127760e-01	-3.127760e-01	-3.127760e-01	-3.127760e-01
6.660876384703442e-01	5.000000e+00	7.636718e-01	5.117720e-01	2.558860e-01	-1.154895e+00	-1.818989e-12	-2.558860e-01	2.558860e-01	-2.558860e-01	-2.558860e-01	-2.558860e-01
6.670642009703442e-01	5.000000e+00	6.087856e-01	4.086117e-01	2.043058e-01	-1.258055e+00	-1.818989e-12	-2.043058e-01	2.043058e-01	-2.043058e-01	-2.043058e-01	-2.043058e-01
6.680407634703442e-01	5.000000e+00	4.704269e-01	3.164594e-01	1.582297e-01	-1.350207e+00	-1.818989e-12	-1.582297e-01	1.582297e-01	-1.582297e-01	-1.582297e-01	-1.582297e-01
6.690173259703442e-01	5.000000e+00	3.491166e-01	2.356619e-01	1.178309e-01	-1.431005e+00	-1.818989e-12	-1.178309e-01	1.178309e-01	-1.178309e-01	-1.178309e-01	-1.178309e-01
6.699938884703442e-01	5.000000e+00	2.453111e-01	1.665233e-01	8.326165e-02	-1.500143e+00	-1.818989e-12	-8.326165e-02	8.326165e-02	-8.326165e-02	-8.326165e-02	-8.326165e-02
6.709704509703442e-01	5.000000e+00	1.594011e-01	1.093039e-01	5.465196e-02	-1.557363e+00	-1.818989e-12	-5.465196e-02	5.465196e-02	-5.465196e-02	-5.465196e-02	-5.465196e-02
6.719470134703442e-01	5.000000e+00	9.171015e-02	6.421905e-02	3.210953e-02	-1.602448e+00	-1.818989e-12	-3.210953e-02	3.210953e-02	-3.210953e-02	-3.210953e-02	-3.210953e-02
6.729235759703442e-01	5.000000e+00	4.249284e-02	3.143838e-02	1.571919e-02	-1.635228e+00	-1.818989e-12	-1.571919e-02	1.571919e-02	-1.571919e-02	-1.571919e-02	-1.571919e-02
6.739001384703442e-01	5.000000e+00	1.193446e-02	1.108530e-02	5.542651e-03	-1.655581e+00	-1.818989e-12	-5.542651e-03	5.542651e-03	-5.542651e-03	-5.542651e-03	-5.542651e-03
6.748767009703442e-01	5.000000e+00	1.500434e-04	3.236413e-03	1.618207e-03	-1.663430e+00	-1.818989e-12	-1.618207e-03	1.618207e-03	-1.618207e-03	-1.618207e-03	-1.618207e-03
6.758532634703442e-01	5.000000e+00	7.183929e-03	7.921258e-03	3.960629e-03	-1.658745e+00	-1.818989e-12	-3.960629e-03	3.960629e-03	-3.960629e-03	-3.960629e-03	-3.960629e-03
6.768298259703442e-01	5.000000e+00	3.300965e-02	2.512220e-02	1.256110e-02	-1.641544e+00	-1.818989e-12	-1.256110e-02	1.256110e-02	-1.256110e-02	-1.256110e-02	-1.256110e-02
6.778063884703442e-01	5.000000e+00	7.753000e-02	5.477451e-02	2.738725e-02	-1.611892e+00	-1.818989e-12	-2.738725e-02	2.738725e-02	-2.738725e-02	-2.738725e-02	-2.738725e-02
6.787829509703442e-01	5.000000e+00	1.405774e-01	9.676657e-02	4.838328e-02	-1.569900e+00	-1.818989e-12	-4.838328e-02	4.838328e-02	-4.838328e-02	-4.838328e-02	-4.838328e-02
6.797595134703442e-01	5.000000e+00	2.219146e-01	1.509403e-01	7.547016e-02	-1.515726e+00	-1.818989e-12	-7.547016e-02	7.547016e-02	-7.547016e-02	-7.547016e-02	-7.547016e-02
6.807360759703442e-01	5.000000e+00	3.212354e-01	2.170919e-01	1.085460e-01	-1.449575e+00	-1.705303e-12	-1.085460e-01	1.085460e-01	-1.085460e-01	-1.085460e-01	-1.085460e-01
6.817126384703442e-01	5.000000e+00	4.381661e-01	2.949723e-01	1.474862e-01	-1.371694e+00	-1.477929e-12	-1.474862e-01	1.474862e-01	-1.474862e-01	-1.474862e-01	-1.474862e-01
6.826892009703442e-01	5.000000e+00	5.722664e-01	3.842884e-01	1.921442e-01	-1.282378e+00	-1.364242e-12	-1.921442e-01	1.921442e-01	-1.921442e-01	-1.921442e-01	-1.921442e-01
6.836657634703442e-01	5.000000e+00	7.230317e-01	4.847041e-01	2.423520e-01	-1.181963e+00	-1.477929e-12	-2.423520e-01	2.423520e-01	-2.423520e-01	-2.423520e-01	-2.423520e-01
6.846423259703442e-01	5.000000e+00	8.898946e-01	5.958413e-01	2.979207e-01	-1.070825e+00	-1.477929e-12	-2.979207e-01	2.979207e-01	-2.979207e-01	-2.979207e-01	-2.979207e-01
6.856188884703442e-01	5.000000e+00	1.072227e+00	7.172819e-01	3.586409e-01	-9.493848e-01	-1.136868e-12	-3.586409e-01	3.586409e-01	-3.586409e-01	-3.586409e-01	-3.586409e-01
6.865954509703442e-01	5.000000e+00	1.269343e+00	8.485687e-01	4.242843e-01	-8.180981e-01	-9.094947e-13	-4.242843e-01	4.242843e-01	-4.242843e-01	-4.242843e-01	-4.242843e-01
6.875720134703442e-01	5.000000e+00	1.480500e+00	9.892075e-01	4.946038e-01	-6.774592e-01	-9.094947e-13	-4.946038e-01	4.946038e-01	-4.946038e-01	-4.946038e-01	-4.946038e-01
6.885485759703442e-01	5.000000e+00	1.704903e+00	1.138669e+00	5.693346e-01	-5.279976e-01	-7.958079e-13	-5.693346e-01	5.693346e-01	-5.693346e-01	-5.693346e-01	-5.693346e-01
6.895251384703442e-01	5.000000e+00	1.941709e+00	1.296391e+00	6.481955e-01	-3.702757e-01	-5.684342e-13	-6.481955e-01	6.481955e-01	-6.481955e-01	-6.481955e-01	-6.481955e-01
6.905017009703442e-01	5.000000e+00	2.190025e+00	1.461779e+00	7.308897e-01	-2.048872e-01	-4.547474e-13	-7.308897e-01	7.308897e-01	-7.308897e-01	-7.308897e-01	-7.308897e-01
6.914782634703442e-01	5.000000e+00	2.448918e+00	1.634212e+00	8.171059e-01	-3.245470e-02	-3.410605e-13	-8.171059e-01	8.171059e-01	-8.171059e-01	-8.171059e-01	-8.171059e-01
6.924548259703442e-01	5.000000e+00	2.717412e+00	1.813040e+00	9.065198e-01	1.463730e-01	-1.136868e-13	-9.065198e-01	9.065198e-01	-9.065198e-01	-9.065198e-01	-9.065198e-01
6.934313884703442e-01	5.000000e+00	2.994497e+00	1.997589e+00	9.987946e-01	3.309227e-01	0.000000e+00	-9.987946e-01	9.987946e-01	-9.987946e-01	-9.987946e-01	-9.987946e-01
6.944079509703442e-01	5.000000e+00	3.279130e+00	2.187166e+00	1.093583e+00	5.204998e-01	0.000000e+00	-1.093583e+00	1.093583e+00	-1.093583e+00	-1.093583e+00	-1.093583e+00
6.963610759703442e-01	5.000000e+00	3.866733e+00	2.578533e+00	1.289266e+00	9.118661e-01	6.821210e-13	-1.289266e+00	1.289266e+00	-1.289266e+00	-1.289266e+00	-1.289266e+00
7.041735759703442e-01	5.000000e+00	6.296192e+00	4.196648e+00	2.098324e+00	2.529982e+00	1.818989e-12	-2.098324e+00	2.098324e+00	-2.098324e+00	-2.098324e+00	-2.098324e+00
7.071032634703442e-01	5.000000e+00	7.158205e+00	4.770783e+00	2.385391e+00	3.104116e+00	1.818989e-12	-2.385391e+00	2.385391e+00	-2.385391e+00	-2.385391e+00	-2.385391e+00
7.100329509703442e-01	5.000000e+00	7.947295e+00	5.296348e+00	2.648174e+00	3.629681e+00	3.637979e-12	-2.648174e+00	2.648174e+00	-2.648174e+00	-2.648174e+00	-2.648174e+00
7.129626384703442e-01	5.000000e+00	8.636798e+00	5.755584e+00	2.877792e+00	4.088918e+00	3.183231e-12	-2.877792e+00	2.877792e+00	-2.877792e+00	-2.877792e+00	-2.877792e+00
7.158923259703442e-01	5.000000e+00	9.203418e+00	6.132975e+00	3.066488e+00	4.466308e+00	3.637979e-12	-3.066488e+00	3.066488e+00	-3.066488e+00	-3.066488e+00	-3.066488e+00
7.188220134703442e-01	5.000000e+00	9.628008e+00	6.415769e+00	3.207885e+00	4.749103e+00	3.183231e-12	-3.207885e+00	3.207885e+00	-3.207885e+00	-3.207885e+00	-3.207885e+00
7.217517009703442e-01	5.000000e+00	9.896222e+00	6.594410e+00	3.297205e+00	4.927743e+00	3.637979e-12	-3.297205e+00	3.297205e+00	-3.297205e+00	-3.297205e+00	-3.297205e+00
7.237048259703442e-01	5.000000e+00	9.983453e+00	6.652509e+00	3.326255e+00	4.985843e+00	3.637979e-12	-3.326255e+00	3.326255e+00	-3.326255e+00	-3.326255e+00	-3.326255e+00
7.256579509703442e-01	5.000000e+00	9.995728e+00	6.660685e+00	3.330343e+00	4.994018e+00	3.637979e-12	-3.330343e+00	3.330343e+00	-3.330343e+00	-3.330343e+00	-3.330343e+00
7.276110759703442e-01	5.000000e+00	9.932862e+00	6.618814e+00	3.309407e+00	4.952147e+00	4.092726e-12	-3.309407e+00	3.309407e+00	-3.309407e+00	-3.309407e+00	-3.309407e+00
7.305407634703442e-01	5.000000e+00	9.700050e+00	6.463752e+00	3.231876e+00	4.797085e+00	4.092726e-12	-3.231876e+00	3.231876e+00	-3.231876e+00	-3.231876e+00	-3.231876e+00
7.334704509703442e-01	5.000000e+00	9.308428e+00	6.202916e+00	3.101458e+00	4.536250e+00	3.183231e-12	-3.101458e+00	3.101458e+00	-3.101458e+00	-3.101458e+00	-3.101458e+00
7.364001384703442e-01	5.000000e+00	8.771229e+00	5.845120e+00	2.922560e+00	4.178453e+00	3.183231e-12	-2.922560e+00	2.922560e+00	-2.922560e+00	-2.922560e+00	-2.922560e+00
7.393298259703442e-01	5.000000e+00	8.106603e+00	5.402453e+00	2.701226e+00	3.735786e+00	3.637979e-12	-2.701226e+00	2.701226e+00	-2.701226e+00	-2.701226e+00	-2.701226e+00
7.422595134703442e-01	5.000000e+00	7.337008e+00	4.889872e+00	2.444936e+00	3.223206e+00	2.273737e-12	-2.444936e+00	2.444936e+00	-2.444936e+00	-2.444936e+00	-2.444936e+00
7.451892009703442e-01	5.000000e+00	6.488447e+00	4.324697e+00	2.162349e+00	2.658031e+00	1.818989e-12	-2.162349e+00	2.162349e+00	-2.162349e+00	-2.162349e+00	-2.162349e+00
7.463052723989156e-01	5.000000e+00	6.146059e+00	4.096654e+00	2.048327e+00	2.429987e+00	1.739646e-12	-2.048327e+00	2.048327e+00	-2.048327e+00	-2.048327e+00	-2.048327e+00
7.474213438274872e-01	5.000000e+00	5.802282e+00	3.867685e+00	1.933842e+00	2.201018e+00	1.643441e-12	-1.933842e+00	1.933842e+00	-1.933842e+00	-1.933842e+00	-1.933842e+00
7.485374152560585e-01	5.000000e+00	5.457117e+00	3.637791e+00	1.818896e+00	1.971124e+00	1.530374e-12	-1.818896e+00	1.818896e+00	-1.818896e+00	-1.818896e+00	-1.818896e+00
7.496534866846299e-01	5.000000e+00	5.110563e+00	3.406972e+00	1.703486e+00	1.740306e+00	1.400446e-12	-1.703486e+00	1.703486e+00	-1.703486e+00	-1.703486e+00	-1.703486e+00
7.507695581132013e-01	5.000000e+00	4.762620e+00	3.175229e+00	1.587614e+00	1.508562e+00	1.253657e-12	-1.587614e+00	1.587614e+00	-1.587614e+00	-1.587614e+00	-1.587614e+00
7.518856295417728e-01	5.000000e+00	4.413289e+00	2.942561e+00	1.471280e+00	1.275894e+00	1.090007e-12	-1.471280e+00	1.471280e+00	-1.471280e+00	-1.471280e+00	-1.471280e+00
7.530017009703442e-01	5.000000e+00	4.062569e+00	2.708967e+00	1.354484e+00	1.042300e+00	9.094947e-13	-1.354484e+00	1.354484e+00	-1.354484e+00	-1.354484e+00	-1.354484e+00
7.549548259703442e-01	5.000000e+00	3.468418e+00	2.313240e+00	1.156620e+00	6.465731e-01	2.273737e-13	-1.156620e+00	1.156620e+00	-1.156620e+00	-1.156620e+00	-1.156620e+00
7.559313884703442e-01	5.000000e+00	3.179435e+00	2.120766e+00	1.060383e+00	4.540991e-01	0.000000e+00	-1.060383e+00	1.060383e+00	-1.060383e+00	-1.060383e+00	-1.060383e+00
7.569079509703442e-01	5.000000e+00	2.897305e+00	1.932856e+00	9.664278e-01	2.661889e-01	-1.136868e-13	-9.664278e-01	9.664278e-01	-9.664278e-01	-9.664278e-01	-9.664278e-01
7.578845134703442e-01	5.000000e+00	2.623088e+00	1.750216e+00	8.751082e-01	8.354982e-02	-3.410605e-13	-8.751082e-01	8.751082e-01	-8.751082e-01	-8.751082e-01	-8.751082e-01
7.588610759703442e-01	5.000000e+00	2.357818e+00	1.573536e+00	7.867680e-01	-9.313077e-02	-4.547474e-13	-7.867680e-01	7.867680e-01	-7.867680e-01	-7.867680e-01	-7.867680e-01
7.598376384703442e-01	5.000000e+00	2.102492e+00	1.403479e+00	7.017394e-01	-2.631879e-01	-5.684342e-13	-7.017394e-01	7.017394e-01	-7.017394e-01	-7.017394e-01	-7.017394e-01
7.608142009703442e-01	5.000000e+00	1.858071e+00	1.240685e+00	6.203426e-01	-4.259815e-01	-7.958079e-13	-6.203426e-01	6.203426e-01	-6.203426e-01	-6.203426e-01	-6.203426e-01
7.617907634703442e-01	5.000000e+00	1.625477e+00	1.085768e+00	5.428839e-01	-5.808988e-01	-9.094947e-13	-5.428839e-01	5.428839e-01	-5.428839e-01	-5.428839e-01	-5.428839e-01
7.627673259703442e-01	5.000000e+00	1.405583e+00	9.393099e-01	4.696549e-01	-7.273568e-01	-9.094947e-13	-4.696549e-01	4.696549e-01	-4.696549e-01	-4.696549e-01	-4.696549e-01
7.637438884703442e-01	5.000000e+00	1.199217e+00	8.018625e-01	4.009312e-01	-8.648041e-01	-9.094947e-13	-4.009312e-01	4.009312e-01	-4.009312e-01	-4.009312e-01	-4.009312e-01
7.647204509703442e-01	5.000000e+00	1.007157e+00	6.739429e-01	3.369715e-01	-9.927237e-01	-1.023182e-12	-3.369715e-01	3.369715e-01	-3.369715e-01	-3.369715e-01	-3.369715e-01
7.656970134703442e-01	5.000000e+00	8.301255e-01	5.560327e-01	2.780164e-01	-1.110634e+00	-1.250555e-12	-2.780164e-01	2.780164e-01	-2.780164e-01	-2.780164e-01	-2.780164e-01
7.666735759703442e-01	5.000000e+00	6.687881e-01	4.485757e-01	2.242878e-01	-1.218091e+00	-1.477929e-12	-2.242878e-01	2.242878e-01	-2.242878e-01	-2.242878e-01	-2.242878e-01
7.676501384703442e-01	5.000000e+00	5.237524e-01	3.519762e-01	1.759881e-01	-1.314690e+00	-1.591616e-12	-1.759881e-01	1.759881e-01	-1.759881e-01	-1.759881e-01	-1.759881e-01
7.686267009703442e-01	5.000000e+00	3.955643e-01	2.665979e-01	1.332989e-01	-1.400069e+00	-1.591616e-12	-1.332989e-01	1.332989e-01	-1.332989e-01	-1.332989e-01	-1.332989e-01
7.696032634703442e-01	5.000000e+00	2.847062e-01	1.927620e-01	9.638101e-02	-1.473905e+00	-1.705303e-12	-9.638101e-02	9.638101e-02	-9.638101e-02	-9.638101e-02	-9.638101e-02
7.705798259703442e-01	5.000000e+00	1.915954e-01	1.307466e-01	6.537329e-02	-1.535920e+00	-1.818989e-12	-6.537329e-02	6.537329e-02	-6.537329e-02	-6.537329e-02	-6.537329e-02
7.715563884703442e-01	5.000000e+00	1.165824e-01	8.078496e-02	4.039248e-02	-1.585882e+00	-1.705303e-12	-4.039248e-02	4.039248e-02	-4.039248e-02	-4.039248e-02	-4.039248e-02
7.725329509703442e-01	5.000000e+00	5.994949e-02	4.306520e-02	2.153260e-02	-1.623601e+00	-1.591616e-12	-2.153260e-02	2.153260e-02	-2.153260e-02	-2.153260e-02	-2.153260e-02
7.735095134703442e-01	5.000000e+00	2.190980e-02	1.772927e-02	8.864634e-03	-1.648937e+00	-1.705303e-12	-8.864634e-03	8.864634e-03	-8.864634e-03	-8.864634e-03	-8.864634e-03
7.744860759703442e-01	5.000000e+00	2.606513e-03	4.872519e-03	2.436259e-03	-1.661794e+00	-1.818989e-12	-2.436259e-03	2.436259e-03	-2.436259e-03	-2.436259e-03	-2.436259e-03
7.754626384703442e-01	5.000000e+00	2.112286e-03	4.543344e-03	2.271672e-03	-1.662123e+00	-1.818989e-12	-2.271672e-03	2.271672e-03	-2.271672e-03	-2.271672e-03	-2.271672e-03
7.764392009703442e-01	5.000000e+00	2.042898e-02	1.674298e-02	8.371491e-03	-1.649924e+00	-1.818989e-12	-8.371491e-03	8.371491e-03	-8.371491e-03	-8.371491e-03	-8.371491e-03
7.774157634703442e-01	5.000000e+00	5.748766e-02	4.142552e-02	2.071276e-02	-1.625241e+00	-1.818989e-12	-2.071276e-02	2.071276e-02	-2.071276e-02	-2.071276e-02	-2.071276e-02
7.783923259703442e-01	5.000000e+00	1.131488e-01	7.849805e-02	3.924903e-02	-1.588169e+00	-1.818989e-12	-3.924903e-02	3.924903e-02	-3.924903e-02	-3.924903e-02	-3.924903e-02
7.793688884703442e-01	5.000000e+00	1.872030e-01	1.278211e-01	6.391053e-02	-1.538846e+00	-1.705303e-12	-6.391053e-02	6.391053e-02	-6.391053e-02	-6.391053e-02	-6.391053e-02
7.803454509703442e-01	5.000000e+00	2.793715e-01	1.892089e-01	9.460444e-02	-1.477458e+00	-1.591616e-12	-9.460444e-02	9.460444e-02	-9.460444e-02	-9.460444e-02	-9.460444e-02
7.813220134703442e-01	5.000000e+00	3.893073e-01	2.624305e-01	1.312152e-01	-1.404236e+00	-1.705303e-12	-1.312152e-01	1.312152e-01	-1.312152e-01	-1.312152e-01	-1.312152e-01
7.822985759703442e-01	5.000000e+00	5.165967e-01	3.472103e-01	1.736051e-01	-1.319456e+00	-1.705303e-12	-1.736051e-01	1.736051e-01	-1.736051e-01	-1.736051e-01	-1.736051e-01
7.832751384703442e-01	5.000000e+00	6.607607e-01	4.432291e-01	2.216146e-01	-1.223438e+00	-1.477929e-12	-2.216146e-01	2.216146e-01	-2.216146e-01	-2.216146e-01	-2.216146e-01
7.842517009703442e-01	5.000000e+00	8.212566e-01	5.501257e-01	2.750629e-01	-1.116541e+00	-1.250555e-12	-2.750629e-01	2.750629e-01	-2.750629e-01	-2.750629e-01	-2.750629e-01
7.852282634703442e-01	5.000000e+00	9.974803e-01	6.674976e-01	3.337488e-01	-9.991691e-01	-1.023182e-12	-3.337488e-01	3.337488e-01	-3.337488e-01	-3.337488e-01	-3.337488e-01
7.862048259703442e-01	5.000000e+00	1.188769e+00	7.949032e-01	3.974516e-01	-8.717635e-01	-9.094947e-13	-3.974516e-01	3.974516e-01	-3.974516e-01	-3.974516e-01	-3.974516e-01
7.871813884703442e-01	5.000000e+00	1.394402e+00	9.318628e-01	4.659314e-01	-7.348039e-01	-9.094947e-13	-4.659314e-01	4.659314e-01	-4.659314e-01	-4.659314e-01	-4.659314e-01
7.881579509703442e-01	5.000000e+00	1.613605e+00	1.077861e+00	5.389305e-01	-5.888056e-01	-9.094947e-13	-5.389305e-01	5.389305e-01	-5.389305e-01	-5.389305e-01	-5.389305e-01
7.891345134703442e-01	5.000000e+00	1.845554e+00	1.232348e+00	6.161742e-01	-4.343183e-01	-7.958079e-13	-6.161742e-01	6.161742e-01	-6.161742e-01	-6.161742e-01	-6.161742e-01
7.901110759703442e-01	5.000000e+00	2.089376e+00	1.394743e+00	6.973716e-01	-2.719234e-01	-5.684342e-13	-6.973716e-01	6.973716e-01	-6.973716e-01	-6.973716e-01	-6.973716e-01
