time	V(n002)	V(n001)	V(n003)	I(C1)	I(L1)	I(V2)	I(V1)
0.000000000000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	1.000000e-12	1.110223e-12	-1.136868e-12	-1.136868e-12
4.571428442139744e-09	2.872313e-07	1.000000e+00	1.000000e+00	2.096519e-10	1.111082e-12	-1.121381e-12	-1.121381e-12
9.142856884279487e-09	5.744626e-07	1.000001e+00	1.000000e+00	7.034951e-10	1.113572e-12	-1.111705e-12	-1.111705e-12
1.371428532641923e-08	8.616940e-07	1.000001e+00	1.000000e+00	1.482530e-09	1.117694e-12	-1.107841e-12	-1.107841e-12
1.828571376855897e-08	1.148925e-06	1.000001e+00	1.000000e+00	2.546755e-09	1.123448e-12	-1.109788e-12	-1.109788e-12
2.285714221069872e-08	1.436157e-06	1.000001e+00	1.000000e+00	3.896173e-09	1.130834e-12	-1.117547e-12	-1.117547e-12
2.742857065283846e-08	1.723388e-06	1.000002e+00	1.000000e+00	5.530781e-09	1.139851e-12	-1.131118e-12	-1.131118e-12
3.199999909497819e-08	2.010619e-06	1.000002e+00	1.000000e+00	7.450581e-09	1.150500e-12	-1.150500e-12	-1.150500e-12
1.279999963799128e-07	8.042477e-06	1.000008e+00	1.000000e+00	-1.241763e-09	1.753692e-12	-1.753692e-12	-1.753692e-12
2.559999927598255e-07	1.608495e-05	1.000016e+00	1.000000e+00	6.208817e-10	3.683894e-12	-3.683894e-12	-3.683894e-12
7.511771216124026e-05	4.719930e-03	1.004720e+00	1.000000e+00	2.219390e-07	2.217187e-07	-2.217187e-07	-2.217187e-07
1.499794243297207e-04	9.423443e-03	1.009423e+00	1.000000e+00	8.833329e-07	8.834067e-07	-8.834067e-07	-8.834067e-07
2.248411364982011e-04	1.412662e-02	1.014127e+00	1.000000e+00	1.984803e-06	1.985068e-06	-1.985068e-06	-1.985068e-06
2.997028486666816e-04	1.882947e-02	1.018829e+00	1.000000e+00	3.526348e-06	3.526702e-06	-3.526702e-06	-3.526702e-06
3.745645608351620e-04	2.353199e-02	1.023532e+00	1.000000e+00	5.507970e-06	5.508308e-06	-5.508308e-06	-5.508308e-06
4.494262730036424e-04	2.823418e-02	1.028234e+00	1.000000e+00	7.929667e-06	7.929888e-06	-7.929888e-06	-7.929888e-06
5.242879851721227e-04	3.293603e-02	1.032936e+00	1.000000e+00	1.079144e-05	1.079144e-05	-1.079144e-05	-1.079144e-05
1.048575970344245e-03	6.583632e-02	1.065836e+00	1.000000e+00	4.254088e-05	4.254088e-05	-4.254088e-05	-4.254088e-05
2.025138470344245e-03	1.269001e-01	1.126900e+00	1.000000e+00	1.434864e-04	1.434864e-04	-1.434864e-04	-1.434864e-04
3.001700970344245e-03	1.874863e-01	1.187486e+00	1.000000e+00	2.968505e-04	2.968505e-04	-2.968505e-04	-2.968505e-04
3.978263470344245e-03	2.473668e-01	1.247367e+00	1.000001e+00	5.089804e-04	5.089804e-04	-5.089804e-04	-5.089804e-04
4.954825970344245e-03	3.063163e-01	1.306316e+00	1.000001e+00	7.790775e-04	7.790775e-04	-7.790775e-04	-7.790775e-04
5.931388470344245e-03	3.641129e-01	1.364113e+00	1.000002e+00	1.106125e-03	1.106125e-03	-1.106125e-03	-1.106125e-03
6.907950970344245e-03	4.205390e-01	1.420539e+00	1.000004e+00	1.488891e-03	1.488891e-03	-1.488891e-03	-1.488891e-03
7.884513470344245e-03	4.753824e-01	1.475382e+00	1.000005e+00	1.925935e-03	1.925935e-03	-1.925935e-03	-1.925935e-03
8.861075970344245e-03	5.284365e-01	1.528436e+00	1.000007e+00	2.415611e-03	2.415611e-03	-2.415611e-03	-2.415611e-03
9.837638470344245e-03	5.795016e-01	1.579502e+00	1.000010e+00	2.956077e-03	2.956077e-03	-2.956077e-03	-2.956077e-03
1.081420097034425e-02	6.283857e-01	1.628386e+00	1.000013e+00	3.545296e-03	3.545296e-03	-3.545296e-03	-3.545296e-03
1.179076347034425e-02	6.749047e-01	1.674905e+00	1.000017e+00	4.181051e-03	4.181051e-03	-4.181051e-03	-4.181051e-03
1.276732597034425e-02	7.188835e-01	1.718884e+00	1.000021e+00	4.860948e-03	4.860948e-03	-4.860948e-03	-4.860948e-03
1.374388847034425e-02	7.601565e-01	1.760157e+00	1.000026e+00	5.582428e-03	5.582428e-03	-5.582428e-03	-5.582428e-03
1.472045097034425e-02	7.985685e-01	1.798568e+00	1.000032e+00	6.342773e-03	6.342773e-03	-6.342773e-03	-6.342773e-03
1.667357597034425e-02	8.662424e-01	1.866242e+00	1.000046e+00	7.968477e-03	7.968477e-03	-7.968477e-03	-7.968477e-03
1.862670097034425e-02	9.208872e-01	1.920887e+00	1.000063e+00	9.713598e-03	9.713598e-03	-9.713598e-03	-9.713598e-03
2.057982597034425e-02	9.616809e-01	1.961681e+00	1.000084e+00	1.155188e-02	1.155188e-02	-1.155188e-02	-1.155188e-02
2.253295097034425e-02	9.880101e-01	1.988010e+00	1.000109e+00	1.345566e-02	1.345566e-02	-1.345566e-02	-1.345566e-02
2.448607597034425e-02	9.994787e-01	1.999479e+00	1.000137e+00	1.539631e-02	1.539631e-02	-1.539631e-02	-1.539631e-02
2.643920097034425e-02	9.959142e-01	1.995914e+00	1.000169e+00	1.734461e-02	1.734461e-02	-1.734461e-02	-1.734461e-02
2.839232597034425e-02	9.773703e-01	1.977370e+00	1.000205e+00	1.927124e-02	1.927124e-02	-1.927124e-02	-1.927124e-02
3.034545097034425e-02	9.441257e-01	1.944126e+00	1.000244e+00	2.114723e-02	2.114723e-02	-2.114723e-02	-2.114723e-02
3.229857597034425e-02	8.966807e-01	1.896681e+00	1.000287e+00	2.294433e-02	2.294433e-02	-2.294433e-02	-2.294433e-02
3.425170097034425e-02	8.357487e-01	1.835749e+00	1.000334e+00	2.463550e-02	2.463550e-02	-2.463550e-02	-2.463550e-02
3.620482597034425e-02	7.622463e-01	1.762246e+00	1.000383e+00	2.619530e-02	2.619530e-02	-2.619530e-02	-2.619530e-02
3.815795097034425e-02	6.772790e-01	1.677279e+00	1.000436e+00	2.760023e-02	2.760023e-02	-2.760023e-02	-2.760023e-02
4.011107597034425e-02	5.821248e-01	1.582125e+00	1.000491e+00	2.882916e-02	2.882916e-02	-2.882916e-02	-2.882916e-02
4.206420097034425e-02	4.782149e-01	1.478215e+00	1.000548e+00	2.986358e-02	2.986358e-02	-2.986358e-02	-2.986358e-02
4.401732597034425e-02	3.671122e-01	1.367112e+00	1.000607e+00	3.068791e-02	3.068791e-02	-3.068791e-02	-3.068791e-02
4.597045097034425e-02	2.504877e-01	1.250488e+00	1.000668e+00	3.128973e-02	3.128973e-02	-3.128973e-02	-3.128973e-02
4.792357597034425e-02	1.300958e-01	1.130096e+00	1.000729e+00	3.165996e-02	3.165996e-02	-3.165996e-02	-3.165996e-02
4.987670097034425e-02	7.747029e-03	1.007747e+00	1.000791e+00	3.179303e-02	3.179303e-02	-3.179303e-02	-3.179303e-02
5.182982597034425e-02	-1.147182e-01	8.852817e-01	1.000854e+00	3.168690e-02	3.168690e-02	-3.168690e-02	-3.168690e-02
5.378295097034425e-02	-2.354580e-01	7.645420e-01	1.000915e+00	3.134314e-02	3.134314e-02	-3.134314e-02	-3.134314e-02
5.573607597034425e-02	-3.526563e-01	6.473437e-01	1.000976e+00	3.076690e-02	3.076690e-02	-3.076690e-02	-3.076690e-02
5.768920097034425e-02	-4.645503e-01	5.354497e-01	1.001035e+00	2.996682e-02	2.996682e-02	-2.996682e-02	-2.996682e-02
5.964232597034425e-02	-5.694571e-01	4.305429e-01	1.001093e+00	2.895491e-02	2.895491e-02	-2.895491e-02	-2.895491e-02
6.061888847034425e-02	-6.187924e-01	3.812076e-01	1.001121e+00	2.837415e-02	2.837415e-02	-2.837415e-02	-2.837415e-02
6.159545097034425e-02	-6.657986e-01	3.342014e-01	1.001148e+00	2.774636e-02	2.774636e-02	-2.774636e-02	-2.774636e-02
6.257201347034425e-02	-7.102990e-01	2.897010e-01	1.001175e+00	2.707391e-02	2.707391e-02	-2.707391e-02	-2.707391e-02
6.354857597034425e-02	-7.521260e-01	2.478740e-01	1.001201e+00	2.635932e-02	2.635932e-02	-2.635932e-02	-2.635932e-02
6.452513847034425e-02	-7.911221e-01	2.088779e-01	1.001226e+00	2.560528e-02	2.560528e-02	-2.560528e-02	-2.560528e-02
6.550170097034425e-02	-8.271406e-01	1.728594e-01	1.001251e+00	2.481463e-02	2.481463e-02	-2.481463e-02	-2.481463e-02
6.647826347034425e-02	-8.600460e-01	1.399540e-01	1.001275e+00	2.399032e-02	2.399032e-02	-2.399032e-02	-2.399032e-02
6.745482597034425e-02	-8.897144e-01	1.102857e-01	1.001298e+00	2.313547e-02	2.313547e-02	-2.313547e-02	-2.313547e-02
6.843138847034425e-02	-9.160340e-01	8.396599e-02	1.001320e+00	2.225329e-02	2.225329e-02	-2.225329e-02	-2.225329e-02
6.940795097034425e-02	-9.389059e-01	6.109409e-02	1.001341e+00	2.134709e-02	2.134709e-02	-2.134709e-02	-2.134709e-02
7.038451347034425e-02	-9.582440e-01	4.175600e-02	1.001362e+00	2.042028e-02	2.042028e-02	-2.042028e-02	-2.042028e-02
7.136107597034425e-02	-9.739755e-01	2.602453e-02	1.001381e+00	1.947634e-02	1.947634e-02	-1.947634e-02	-1.947634e-02
7.233763847034425e-02	-9.860411e-01	1.395889e-02	1.001400e+00	1.851882e-02	1.851882e-02	-1.851882e-02	-1.851882e-02
7.331420097034425e-02	-9.943955e-01	5.604479e-03	1.001417e+00	1.755133e-02	1.755133e-02	-1.755133e-02	-1.755133e-02
7.429076347034425e-02	-9.990072e-01	9.927504e-04	1.001434e+00	1.657750e-02	1.657750e-02	-1.657750e-02	-1.657750e-02
7.526732597034425e-02	-9.998589e-01	1.410593e-04	1.001450e+00	1.560098e-02	1.560098e-02	-1.560098e-02	-1.560098e-02
7.624388847034425e-02	-9.969474e-01	3.052612e-03	1.001464e+00	1.462546e-02	1.462546e-02	-1.462546e-02	-1.462546e-02
7.722045097034425e-02	-9.902835e-01	9.716448e-03	1.001478e+00	1.365459e-02	1.365459e-02	-1.365459e-02	-1.365459e-02
7.819701347034425e-02	-9.798925e-01	2.010749e-02	1.001491e+00	1.269204e-02	1.269204e-02	-1.269204e-02	-1.269204e-02
7.917357597034425e-02	-9.658134e-01	3.418662e-02	1.001503e+00	1.174140e-02	1.174140e-02	-1.174140e-02	-1.174140e-02
8.015013847034425e-02	-9.480991e-01	5.190086e-02	1.001514e+00	1.080627e-02	1.080627e-02	-1.080627e-02	-1.080627e-02
8.112670097034425e-02	-9.268165e-01	7.318353e-02	1.001524e+00	9.890153e-03	9.890153e-03	-9.890153e-03	-9.890153e-03
8.210326347034425e-02	-9.020455e-01	9.795453e-02	1.001533e+00	8.996492e-03	8.996492e-03	-8.996492e-03	-8.996492e-03
8.307982597034425e-02	-8.738794e-01	1.261206e-01	1.001542e+00	8.128648e-03	8.128648e-03	-8.128648e-03	-8.128648e-03
8.405638847034425e-02	-8.424242e-01	1.575758e-01	1.001549e+00	7.289881e-03	7.289881e-03	-7.289881e-03	-7.289881e-03
8.503295097034425e-02	-8.077983e-01	1.922017e-01	1.001556e+00	6.483343e-03	6.483343e-03	-6.483343e-03	-6.483343e-03
8.600951347034425e-02	-7.701321e-01	2.298679e-01	1.001562e+00	5.712066e-03	5.712066e-03	-5.712066e-03	-5.712066e-03
8.698607597034425e-02	-7.295672e-01	2.704328e-01	1.001567e+00	4.978947e-03	4.978947e-03	-4.978947e-03	-4.978947e-03
8.796263847034425e-02	-6.862565e-01	3.137435e-01	1.001572e+00	4.286740e-03	4.286740e-03	-4.286740e-03	-4.286740e-03
8.893920097034425e-02	-6.403628e-01	3.596372e-01	1.001575e+00	3.638046e-03	3.638046e-03	-3.638046e-03	-3.638046e-03
8.991576347034425e-02	-5.920589e-01	4.079411e-01	1.001579e+00	3.035300e-03	3.035300e-03	-3.035300e-03	-3.035300e-03
9.089232597034425e-02	-5.415267e-01	4.584733e-01	1.001581e+00	2.480767e-03	2.480767e-03	-2.480767e-03	-2.480767e-03
9.186888847034425e-02	-4.889562e-01	5.110437e-01	1.001584e+00	1.976527e-03	1.976527e-03	-1.976527e-03	-1.976527e-03
9.284545097034425e-02	-4.345455e-01	5.654545e-01	1.001585e+00	1.524474e-03	1.524474e-03	-1.524474e-03	-1.524474e-03
9.382201347034425e-02	-3.784992e-01	6.215008e-01	1.001587e+00	1.126303e-03	1.126303e-03	-1.126303e-03	-1.126303e-03
9.479857597034425e-02	-3.210284e-01	6.789716e-01	1.001588e+00	7.835074e-04	7.835074e-04	-7.835074e-04	-7.835074e-04
9.577513847034425e-02	-2.623492e-01	7.376508e-01	1.001588e+00	4.973718e-04	4.973718e-04	-4.973718e-04	-4.973718e-04
9.675170097034425e-02	-2.026826e-01	7.973174e-01	1.001589e+00	2.689676e-04	2.689676e-04	-2.689676e-04	-2.689676e-04
9.772826347034425e-02	-1.422532e-01	8.577468e-01	1.001589e+00	9.914881e-05	9.914881e-05	-9.914881e-05	-9.914881e-05
9.870482597034425e-02	-8.128840e-02	9.187116e-01	1.001589e+00	-1.145123e-05	-1.145123e-05	1.145123e-05	1.145123e-05
9.968138847034425e-02	-2.001762e-02	9.799824e-01	1.001589e+00	-6.242199e-05	-6.242199e-05	6.242199e-05	6.242199e-05
1.006579509703442e-01	4.132850e-02	1.041329e+00	1.001589e+00	-5.357749e-05	-5.357749e-05	5.357749e-05	5.357749e-05
1.016345134703442e-01	1.025191e-01	1.102519e+00	1.001589e+00	1.504308e-05	1.504308e-05	-1.504308e-05	-1.504308e-05
1.026110759703442e-01	1.633238e-01	1.163324e+00	1.001589e+00	1.431755e-04	1.431755e-04	-1.431755e-04	-1.431755e-04
1.035876384703442e-01	2.235138e-01	1.223514e+00	1.001589e+00	3.303314e-04	3.303314e-04	-3.303314e-04	-3.303314e-04
1.045642009703442e-01	2.828625e-01	1.282863e+00	1.001589e+00	5.758004e-04	5.758004e-04	-5.758004e-04	-5.758004e-04
1.055407634703442e-01	3.411466e-01	1.341147e+00	1.001590e+00	8.786525e-04	8.786525e-04	-8.786525e-04	-8.786525e-04
1.065173259703442e-01	3.981467e-01	1.398147e+00	1.001591e+00	1.237742e-03	1.237742e-03	-1.237742e-03	-1.237742e-03
1.074938884703442e-01	4.536483e-01	1.453648e+00	1.001593e+00	1.651710e-03	1.651710e-03	-1.651710e-03	-1.651710e-03
1.084704509703442e-01	5.074425e-01	1.507442e+00	1.001594e+00	2.118993e-03	2.118993e-03	-2.118993e-03	-2.118993e-03
1.094470134703442e-01	5.593267e-01	1.559327e+00	1.001597e+00	2.637826e-03	2.637826e-03	-2.637826e-03	-2.637826e-03
1.104235759703442e-01	6.091058e-01	1.609106e+00	1.001600e+00	3.206249e-03	3.206249e-03	-3.206249e-03	-3.206249e-03
1.114001384703442e-01	6.565923e-01	1.656592e+00	1.001603e+00	3.822117e-03	3.822117e-03	-3.822117e-03	-3.822117e-03
1.123767009703442e-01	7.016076e-01	1.701608e+00	1.001607e+00	4.483105e-03	4.483105e-03	-4.483105e-03	-4.483105e-03
1.133532634703442e-01	7.439821e-01	1.743982e+00	1.001612e+00	5.186718e-03	5.186718e-03	-5.186718e-03	-5.186718e-03
1.143298259703442e-01	7.835566e-01	1.783557e+00	1.001617e+00	5.930303e-03	5.930303e-03	-5.930303e-03	-5.930303e-03
1.153063884703442e-01	8.201818e-01	1.820182e+00	1.001623e+00	6.711053e-03	6.711053e-03	-6.711053e-03	-6.711053e-03
1.172595134703442e-01	8.840452e-01	1.884045e+00	1.001638e+00	8.372139e-03	8.372139e-03	-8.372139e-03	-8.372139e-03
1.192126384703442e-01	9.346117e-01	1.934612e+00	1.001656e+00	1.014494e-02	1.014494e-02	-1.014494e-02	-1.014494e-02
1.211657634703442e-01	9.711207e-01	1.971121e+00	1.001678e+00	1.200273e-02	1.200273e-02	-1.200273e-02	-1.200273e-02
1.231188884703442e-01	9.930233e-01	1.993023e+00	1.001703e+00	1.391752e-02	1.391752e-02	-1.391752e-02	-1.391752e-02
1.250720134703442e-01	9.999897e-01	1.999990e+00	1.001732e+00	1.586043e-02	1.586043e-02	-1.586043e-02	-1.586043e-02
1.270251384703442e-01	9.919155e-01	1.991915e+00	1.001765e+00	1.780221e-02	1.780221e-02	-1.780221e-02	-1.780221e-02
1.289782634703442e-01	9.689219e-01	1.968922e+00	1.001802e+00	1.971357e-02	1.971357e-02	-1.971357e-02	-1.971357e-02
1.309313884703442e-01	9.313548e-01	1.931355e+00	1.001842e+00	2.156571e-02	2.156571e-02	-2.156571e-02	-2.156571e-02
1.328845134703442e-01	8.797793e-01	1.879779e+00	1.001886e+00	2.333072e-02	2.333072e-02	-2.333072e-02	-2.333072e-02
1.348376384703442e-01	8.149711e-01	1.814971e+00	1.001933e+00	2.498197e-02	2.498197e-02	-2.498197e-02	-2.498197e-02
1.367907634703442e-01	7.379049e-01	1.737905e+00	1.001983e+00	2.649458e-02	2.649458e-02	-2.649458e-02	-2.649458e-02
1.387438884703442e-01	6.497400e-01	1.649740e+00	1.002036e+00	2.784573e-02	2.784573e-02	-2.784573e-02	-2.784573e-02
1.406970134703442e-01	5.518024e-01	1.551802e+00	1.002092e+00	2.901502e-02	2.901502e-02	-2.901502e-02	-2.901502e-02
1.426501384703442e-01	4.455651e-01	1.445565e+00	1.002150e+00	2.998481e-02	2.998481e-02	-2.998481e-02	-2.998481e-02
1.446032634703442e-01	3.326262e-01	1.332626e+00	1.002209e+00	3.074045e-02	3.074045e-02	-3.074045e-02	-3.074045e-02
1.465563884703442e-01	2.146842e-01	1.214684e+00	1.002270e+00	3.127050e-02	3.127050e-02	-3.127050e-02	-3.127050e-02
1.485095134703442e-01	9.351320e-02	1.093513e+00	1.002331e+00	3.156692e-02	3.156692e-02	-3.156692e-02	-3.156692e-02
1.514392009703442e-01	-9.030447e-02	9.096955e-01	1.002424e+00	3.156457e-02	3.156457e-02	-3.156457e-02	-3.156457e-02
1.533923259703442e-01	-2.115359e-01	7.884641e-01	1.002485e+00	3.126495e-02	3.126495e-02	-3.126495e-02	-3.126495e-02
1.553454509703442e-01	-3.295856e-01	6.704144e-01	1.002545e+00	3.073154e-02	3.073154e-02	-3.073154e-02	-3.073154e-02
1.572985759703442e-01	-4.426780e-01	5.573220e-01	1.002605e+00	2.997228e-02	2.997228e-02	-2.997228e-02	-2.997228e-02
1.592517009703442e-01	-5.491121e-01	4.508879e-01	1.002662e+00	2.899854e-02	2.899854e-02	-2.899854e-02	-2.899854e-02
1.602282634703442e-01	-5.993275e-01	4.006725e-01	1.002691e+00	2.843566e-02	2.843566e-02	-2.843566e-02	-2.843566e-02
1.612048259703442e-01	-6.472871e-01	3.527129e-01	1.002718e+00	2.782487e-02	2.782487e-02	-2.782487e-02	-2.782487e-02
1.621813884703442e-01	-6.928105e-01	3.071895e-01	1.002745e+00	2.716844e-02	2.716844e-02	-2.716844e-02	-2.716844e-02
1.631579509703442e-01	-7.357263e-01	2.642737e-01	1.002771e+00	2.646885e-02	2.646885e-02	-2.646885e-02	-2.646885e-02
1.641345134703442e-01	-7.758730e-01	2.241270e-01	1.002796e+00	2.572872e-02	2.572872e-02	-2.572872e-02	-2.572872e-02
1.651110759703442e-01	-8.130995e-01	1.869005e-01	1.002821e+00	2.495081e-02	2.495081e-02	-2.495081e-02	-2.495081e-02
1.660876384703442e-01	-8.472657e-01	1.527344e-01	1.002845e+00	2.413806e-02	2.413806e-02	-2.413806e-02	-2.413806e-02
1.670642009703442e-01	-8.782429e-01	1.217571e-01	1.002868e+00	2.329351e-02	2.329351e-02	-2.329351e-02	-2.329351e-02
1.680407634703442e-01	-9.059146e-01	9.408540e-02	1.002891e+00	2.242032e-02	2.242032e-02	-2.242032e-02	-2.242032e-02
1.690173259703442e-01	-9.301767e-01	6.982332e-02	1.002912e+00	2.152178e-02	2.152178e-02	-2.152178e-02	-2.152178e-02
1.699938884703442e-01	-9.509378e-01	4.906221e-02	1.002933e+00	2.060126e-02	2.060126e-02	-2.060126e-02	-2.060126e-02
1.709704509703442e-01	-9.681197e-01	3.188023e-02	1.002952e+00	1.966221e-02	1.966221e-02	-1.966221e-02	-1.966221e-02
1.719470134703442e-01	-9.816580e-01	1.834203e-02	1.002971e+00	1.870815e-02	1.870815e-02	-1.870815e-02	-1.870815e-02
1.729235759703442e-01	-9.915015e-01	8.498567e-03	1.002989e+00	1.774267e-02	1.774267e-02	-1.774267e-02	-1.774267e-02
1.739001384703442e-01	-9.976131e-01	2.386893e-03	1.003006e+00	1.676940e-02	1.676940e-02	-1.676940e-02	-1.676940e-02
1.748767009703442e-01	-9.999700e-01	3.000868e-05	1.003022e+00	1.579197e-02	1.579197e-02	-1.579197e-02	-1.579197e-02
1.758532634703442e-01	-9.985632e-01	1.436786e-03	1.003037e+00	1.481407e-02	1.481407e-02	-1.481407e-02	-1.481407e-02
1.768298259703442e-01	-9.933981e-01	6.601929e-03	1.003051e+00	1.383936e-02	1.383936e-02	-1.383936e-02	-1.383936e-02
1.778063884703442e-01	-9.844940e-01	1.550600e-02	1.003064e+00	1.287151e-02	1.287151e-02	-1.287151e-02	-1.287151e-02
1.787829509703442e-01	-9.718845e-01	2.811548e-02	1.003076e+00	1.191413e-02	1.191413e-02	-1.191413e-02	-1.191413e-02
1.797595134703442e-01	-9.556171e-01	4.438292e-02	1.003087e+00	1.097083e-02	1.097083e-02	-1.097083e-02	-1.097083e-02
1.807360759703442e-01	-9.357529e-01	6.424708e-02	1.003097e+00	1.004515e-02	1.004515e-02	-1.004515e-02	-1.004515e-02
1.817126384703442e-01	-9.123668e-01	8.763321e-02	1.003106e+00	9.140560e-03	9.140560e-03	-9.140560e-03	-9.140560e-03
1.826892009703442e-01	-8.855467e-01	1.144533e-01	1.003115e+00	8.260453e-03	8.260453e-03	-8.260453e-03	-8.260453e-03
1.836657634703442e-01	-8.553936e-01	1.446063e-01	1.003123e+00	7.408131e-03	7.408131e-03	-7.408131e-03	-7.408131e-03
1.846423259703442e-01	-8.220211e-01	1.779789e-01	1.003129e+00	6.586792e-03	6.586792e-03	-6.586792e-03	-6.586792e-03
1.856188884703442e-01	-7.855546e-01	2.144454e-01	1.003136e+00	5.799516e-03	5.799516e-03	-5.799516e-03	-5.799516e-03
1.865954509703442e-01	-7.461315e-01	2.538685e-01	1.003141e+00	5.049257e-03	5.049257e-03	-5.049257e-03	-5.049257e-03
1.875720134703442e-01	-7.039001e-01	2.960999e-01	1.003145e+00	4.338825e-03	4.338825e-03	-4.338825e-03	-4.338825e-03
1.885485759703442e-01	-6.590194e-01	3.409806e-01	1.003149e+00	3.670886e-03	3.670886e-03	-3.670886e-03	-3.670886e-03
1.895251384703442e-01	-6.116582e-01	3.883418e-01	1.003153e+00	3.047941e-03	3.047941e-03	-3.047941e-03	-3.047941e-03
1.905017009703442e-01	-5.619950e-01	4.380050e-01	1.003155e+00	2.472325e-03	2.472325e-03	-2.472325e-03	-2.472325e-03
1.914782634703442e-01	-5.102165e-01	4.897835e-01	1.003157e+00	1.946192e-03	1.946192e-03	-1.946192e-03	-1.946192e-03
1.924548259703442e-01	-4.565177e-01	5.434823e-01	1.003159e+00	1.471512e-03	1.471512e-03	-1.471512e-03	-1.471512e-03
1.934313884703442e-01	-4.011006e-01	5.988994e-01	1.003160e+00	1.050060e-03	1.050060e-03	-1.050060e-03	-1.050060e-03
1.944079509703442e-01	-3.441739e-01	6.558261e-01	1.003161e+00	6.834117e-04	6.834117e-04	-6.834117e-04	-6.834117e-04
1.953845134703442e-01	-2.859518e-01	7.140482e-01	1.003162e+00	3.729347e-04	3.729347e-04	-3.729347e-04	-3.729347e-04
1.963610759703442e-01	-2.266535e-01	7.733465e-01	1.003162e+00	1.197867e-04	1.197867e-04	-1.197867e-04	-1.197867e-04
1.973376384703442e-01	-1.665020e-01	8.334979e-01	1.003162e+00	-7.509101e-05	-7.509101e-05	7.509101e-05	7.509101e-05
1.983142009703442e-01	-1.057239e-01	8.942761e-01	1.003162e+00	-2.109764e-04	-2.109764e-04	2.109764e-04	2.109764e-04
1.992907634703442e-01	-4.454790e-02	9.554521e-01	1.003162e+00	-2.873697e-04	-2.873697e-04	2.873697e-04	2.873697e-04
2.002673259703442e-01	1.679580e-02	1.016796e+00	1.003161e+00	-3.039949e-04	-3.039949e-04	3.039949e-04	3.039949e-04
2.012438884703442e-01	7.807627e-02	1.078076e+00	1.003161e+00	-2.608010e-04	-2.608010e-04	2.608010e-04	2.608010e-04
2.022204509703442e-01	1.390629e-01	1.139063e+00	1.003161e+00	-1.579625e-04	-1.579625e-04	1.579625e-04	1.579625e-04
2.031970134703442e-01	1.995261e-01	1.199526e+00	1.003161e+00	4.121960e-06	4.121960e-06	-4.121960e-06	-4.121960e-06
2.041735759703442e-01	2.592384e-01	1.259238e+00	1.003161e+00	2.248304e-04	2.248304e-04	-2.248304e-04	-2.248304e-04
2.051501384703442e-01	3.179749e-01	1.317975e+00	1.003161e+00	5.033203e-04	5.033203e-04	-5.033203e-04	-5.033203e-04
2.061267009703442e-01	3.755146e-01	1.375515e+00	1.003162e+00	8.385315e-04	8.385315e-04	-8.385315e-04	-8.385315e-04
2.071032634703442e-01	4.316410e-01	1.431641e+00	1.003163e+00	1.229190e-03	1.229190e-03	-1.229190e-03	-1.229190e-03
2.080798259703442e-01	4.861428e-01	1.486143e+00	1.003164e+00	1.673814e-03	1.673814e-03	-1.673814e-03	-1.673814e-03
2.090563884703442e-01	5.388149e-01	1.538815e+00	1.003166e+00	2.170718e-03	2.170718e-03	-2.170718e-03	-2.170718e-03
2.100329509703442e-01	5.894589e-01	1.589459e+00	1.003169e+00	2.718019e-03	2.718019e-03	-2.718019e-03	-2.718019e-03
2.110095134703442e-01	6.378844e-01	1.637884e+00	1.003171e+00	3.313645e-03	3.313645e-03	-3.313645e-03	-3.313645e-03
2.119860759703442e-01	6.839091e-01	1.683909e+00	1.003175e+00	3.955342e-03	3.955342e-03	-3.955342e-03	-3.955342e-03
2.129626384703442e-01	7.273597e-01	1.727360e+00	1.003179e+00	4.640683e-03	4.640683e-03	-4.640683e-03	-4.640683e-03
2.139392009703442e-01	7.680726e-01	1.768073e+00	1.003184e+00	5.367076e-03	5.367076e-03	-5.367076e-03	-5.367076e-03
2.149157634703442e-01	8.058947e-01	1.805895e+00	1.003190e+00	6.131773e-03	6.131773e-03	-6.131773e-03	-6.131773e-03
2.168688884703442e-01	8.723083e-01	1.872308e+00	1.003203e+00	7.764388e-03	7.764388e-03	-7.764388e-03	-7.764388e-03
2.188220134703442e-01	9.256016e-01	1.925602e+00	1.003220e+00	9.513872e-03	9.513872e-03	-9.513872e-03	-9.513872e-03
2.207751384703442e-01	9.649730e-01	1.964973e+00	1.003241e+00	1.135381e-02	1.135381e-02	-1.135381e-02	-1.135381e-02
2.227282634703442e-01	9.898303e-01	1.989830e+00	1.003265e+00	1.325642e-02	1.325642e-02	-1.325642e-02	-1.325642e-02
2.246813884703442e-01	9.997996e-01	1.999800e+00	1.003292e+00	1.519299e-02	1.519299e-02	-1.519299e-02	-1.519299e-02
2.266345134703442e-01	9.947310e-01	1.994731e+00	1.003324e+00	1.713428e-02	1.713428e-02	-1.713428e-02	-1.713428e-02
2.285876384703442e-01	9.747007e-01	1.974701e+00	1.003359e+00	1.905100e-02	1.905100e-02	-1.905100e-02	-1.905100e-02
2.305407634703442e-01	9.400101e-01	1.940010e+00	1.003398e+00	2.091420e-02	2.091420e-02	-2.091420e-02	-2.091420e-02
2.324938884703442e-01	8.911808e-01	1.891181e+00	1.003441e+00	2.269575e-02	2.269575e-02	-2.269575e-02	-2.269575e-02
