time	V(n012)	V(n003)	V(n004)	V(n008)	V(n007)	V(n001)	V(n005)	V(n006)	V(n009)	V(n015)	V(n010)	V(n016)	V(n013)	V(n017)	V(n018)	V(n002)	V(n014)	V(n011)	I(C5)	I(C4)	I(C3)	I(C2)	I(C1)	I(L4)	I(L3)	I(L2)	I(L1)	I(I1)	I(R14)	I(R13)	I(R12)	I(R11)	I(R10)	I(R9)	I(R8)	I(R7)	I(R6)	I(R5)	I(R4)	I(R3)	I(R2)	I(R1)	I(V2)	I(V1)
1.533923259703442e-01	1.000000e+01	8.942321e+00	5.894887e+00	1.304943e+01	2.304943e+01	3.304943e+01	2.846459e+00	-4.069616e-01	4.256048e-01	2.924175e+00	-3.367156e-01	-1.962235e-01	1.304843e+01	3.048429e+00	-3.573897e+00	-1.024056e+01	-6.907231e+00	3.051451e+00	-2.049919e-02	3.638867e-12	-1.242535e-02	-6.212676e-03	-6.212676e-03	1.000000e+00	3.377674e-01	1.688837e-01	1.688837e-01	1.000000e+00	-2.049919e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.048429e-01	-6.622326e-01	3.377674e-01	-1.242535e-02	1.000000e+00	3.253421e-01	3.048429e-01	-1.000000e+00	-1.000000e+00	-3.048429e-01	-3.048429e-01	-3.048429e-01
1.543688884703442e-01	1.000000e+01	8.644646e+00	5.678726e+00	1.296819e+01	2.296819e+01	3.296819e+01	2.711531e+00	-5.143268e-01	3.182463e-01	2.816830e+00	-4.363375e-01	-2.803590e-01	1.296720e+01	2.967195e+00	-3.656582e+00	-1.032325e+01	-6.989915e+00	2.970195e+00	-2.586632e-02	3.638867e-12	-1.503650e-02	-7.518249e-03	-7.518249e-03	1.000000e+00	3.376223e-01	1.688111e-01	1.688111e-01	1.000000e+00	-2.586632e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.967195e-01	-6.623777e-01	3.376223e-01	-1.503650e-02	1.000000e+00	3.225858e-01	2.967195e-01	-1.000000e+00	-1.000000e+00	-2.967195e-01	-2.967195e-01	-2.967195e-01
1.553454509703442e-01	1.000000e+01	8.352072e+00	5.466284e+00	1.288834e+01	2.288834e+01	3.288834e+01	2.578945e+00	-6.197603e-01	2.128208e-01	2.711420e+00	-5.343114e-01	-3.634136e-01	1.288734e+01	2.887339e+00	-3.738037e+00	-1.040470e+01	-7.071371e+00	2.890311e+00	-3.113660e-02	3.638867e-12	-1.759187e-02	-8.795933e-03	-8.795933e-03	1.000000e+00	3.374624e-01	1.687312e-01	1.687312e-01	1.000000e+00	-3.113660e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.887339e-01	-6.625376e-01	3.374624e-01	-1.759187e-02	1.000000e+00	3.198705e-01	2.887339e-01	-1.000000e+00	-1.000000e+00	-2.887339e-01	-2.887339e-01	-2.887339e-01
1.563220134703442e-01	1.000000e+01	8.065701e+00	5.258360e+00	1.281016e+01	2.281016e+01	3.281016e+01	2.449198e+00	-7.228652e-01	1.097251e-01	2.608343e+00	-6.302685e-01	-4.450753e-01	1.280916e+01	2.809161e+00	-3.817957e+00	-1.048462e+01	-7.151290e+00	2.812100e+00	-3.629020e-02	3.638867e-12	-2.008183e-02	-1.004091e-02	-1.004091e-02	1.000000e+00	3.372882e-01	1.686441e-01	1.686441e-01	1.000000e+00	-3.629020e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.809161e-01	-6.627119e-01	3.372882e-01	-2.008183e-02	1.000000e+00	3.172063e-01	2.809161e-01	-1.000000e+00	-1.000000e+00	-2.809161e-01	-2.809161e-01	-2.809161e-01
1.572985759703442e-01	1.000000e+01	7.786610e+00	5.055737e+00	1.273396e+01	2.273396e+01	3.273396e+01	2.322780e+00	-8.232532e-01	9.347452e-03	2.507986e+00	-7.238478e-01	-5.250370e-01	1.273296e+01	2.732956e+00	-3.896040e+00	-1.056271e+01	-7.229373e+00	2.735857e+00	-4.130771e-02	3.638867e-12	-2.249700e-02	-1.124850e-02	-1.124850e-02	1.000000e+00	3.371003e-01	1.685502e-01	1.685502e-01	1.000000e+00	-4.130771e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.732956e-01	-6.628997e-01	3.371003e-01	-2.249700e-02	1.000000e+00	3.146033e-01	2.732956e-01	-1.000000e+00	-1.000000e+00	-2.732956e-01	-2.732956e-01	-2.732956e-01
1.582751384703442e-01	1.000000e+01	7.515850e+00	4.859177e+00	1.266001e+01	2.266001e+01	3.266001e+01	2.200166e+00	-9.205465e-01	-8.793428e-02	2.410728e+00	-8.146971e-01	-6.029983e-01	1.265901e+01	2.659010e+00	-3.971994e+00	-1.063866e+01	-7.305327e+00	2.661869e+00	-4.617023e-02	3.638867e-12	-2.482828e-02	-1.241414e-02	-1.241414e-02	1.000000e+00	3.368996e-01	1.684498e-01	1.684498e-01	1.000000e+00	-4.617023e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.659010e-01	-6.631004e-01	3.368996e-01	-2.482828e-02	1.000000e+00	3.120713e-01	2.659010e-01	-1.000000e+00	-1.000000e+00	-2.659010e-01	-2.659010e-01	-2.659010e-01
1.592517009703442e-01	1.000000e+01	7.254439e+00	4.669420e+00	1.258860e+01	2.258860e+01	3.258860e+01	2.081818e+00	-1.014379e+00	-1.817538e-01	2.316933e+00	-9.024745e-01	-6.786661e-01	1.258760e+01	2.587602e+00	-4.045532e+00	-1.071220e+01	-7.378865e+00	2.590413e+00	-5.085948e-02	3.638867e-12	-2.706688e-02	-1.353344e-02	-1.353344e-02	1.000000e+00	3.366866e-01	1.683433e-01	1.683433e-01	1.000000e+00	-5.085948e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.587602e-01	-6.633134e-01	3.366866e-01	-2.706688e-02	1.000000e+00	3.096197e-01	2.587602e-01	-1.000000e+00	-1.000000e+00	-2.587602e-01	-2.587602e-01	-2.587602e-01
1.602282634703442e-01	1.000000e+01	7.003363e+00	4.487182e+00	1.252000e+01	2.252000e+01	3.252000e+01	1.968181e+00	-1.104397e+00	-2.717580e-01	2.226957e+00	-9.868498e-01	-7.517560e-01	1.251900e+01	2.519000e+00	-4.116378e+00	-1.078304e+01	-7.449711e+00	2.521759e+00	-5.535778e-02	3.638867e-12	-2.920437e-02	-1.460218e-02	-1.460218e-02	1.000000e+00	3.364622e-01	1.682311e-01	1.682311e-01	1.000000e+00	-5.535778e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.519000e-01	-6.635378e-01	3.364622e-01	-2.920437e-02	1.000000e+00	3.072578e-01	2.519000e-01	-1.000000e+00	-1.000000e+00	-2.519000e-01	-2.519000e-01	-2.519000e-01
1.612048259703442e-01	1.000000e+01	6.763565e+00	4.313147e+00	1.245446e+01	2.245446e+01	3.245446e+01	1.859684e+00	-1.190261e+00	-3.576080e-01	2.141136e+00	-1.067505e+00	-8.219934e-01	1.245346e+01	2.453463e+00	-4.184265e+00	-1.085093e+01	-7.517598e+00	2.456166e+00	-5.964821e-02	3.638867e-12	-3.123268e-02	-1.561634e-02	-1.561634e-02	1.000000e+00	3.362272e-01	1.681136e-01	1.681136e-01	1.000000e+00	-5.964821e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.453463e-01	-6.637728e-01	3.362272e-01	-3.123268e-02	1.000000e+00	3.049945e-01	2.453463e-01	-1.000000e+00	-1.000000e+00	-2.453463e-01	-2.453463e-01	-2.453463e-01
1.621813884703442e-01	1.000000e+01	6.535947e+00	4.147970e+00	1.239224e+01	2.239224e+01	3.239224e+01	1.756733e+00	-1.271650e+00	-4.389805e-01	2.059795e+00	-1.144138e+00	-8.891141e-01	1.239124e+01	2.391237e+00	-4.248939e+00	-1.091561e+01	-7.582272e+00	2.393879e+00	-6.371461e-02	3.638867e-12	-3.314416e-02	-1.657208e-02	-1.657208e-02	1.000000e+00	3.359824e-01	1.679912e-01	1.679912e-01	1.000000e+00	-6.371461e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.391237e-01	-6.640176e-01	3.359824e-01	-3.314416e-02	1.000000e+00	3.028383e-01	2.391237e-01	-1.000000e+00	-1.000000e+00	-2.391237e-01	-2.391237e-01	-2.391237e-01
1.631579509703442e-01	1.000000e+01	6.321369e+00	3.992274e+00	1.233356e+01	2.233356e+01	3.233356e+01	1.659718e+00	-1.348255e+00	-5.155692e-01	1.983240e+00	-1.216459e+00	-9.528661e-01	1.233256e+01	2.332556e+00	-4.310155e+00	-1.097682e+01	-7.643488e+00	2.335135e+00	-6.754167e-02	3.638867e-12	-3.493163e-02	-1.746581e-02	-1.746581e-02	1.000000e+00	3.357289e-01	1.678644e-01	1.678644e-01	1.000000e+00	-6.754167e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.332556e-01	-6.642711e-01	3.357289e-01	-3.493163e-02	1.000000e+00	3.007973e-01	2.332556e-01	-1.000000e+00	-1.000000e+00	-2.332556e-01	-2.332556e-01	-2.332556e-01
1.641345134703442e-01	1.000000e+01	6.120635e+00	3.846644e+00	1.227864e+01	2.227864e+01	3.227864e+01	1.569002e+00	-1.419789e+00	-5.870856e-01	1.911758e+00	-1.284196e+00	-1.013010e+00	1.227764e+01	2.277642e+00	-4.367684e+00	-1.103435e+01	-7.701017e+00	2.280152e+00	-7.111498e-02	3.638867e-12	-3.658833e-02	-1.829416e-02	-1.829416e-02	1.000000e+00	3.354675e-01	1.677337e-01	1.677337e-01	1.000000e+00	-7.111498e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.277641e-01	-6.645325e-01	3.354675e-01	-3.658833e-02	1.000000e+00	2.988791e-01	2.277641e-01	-1.000000e+00	-1.000000e+00	-2.277641e-01	-2.277641e-01	-2.277641e-01
1.651110759703442e-01	1.000000e+01	5.934503e+00	3.711628e+00	1.222770e+01	2.222770e+01	3.222770e+01	1.484929e+00	-1.485982e+00	-6.532606e-01	1.845620e+00	-1.347094e+00	-1.069319e+00	1.222670e+01	2.226700e+00	-4.421309e+00	-1.108798e+01	-7.754643e+00	2.229139e+00	-7.442109e-02	3.638867e-12	-3.810801e-02	-1.905400e-02	-1.905400e-02	1.000000e+00	3.351991e-01	1.675995e-01	1.675995e-01	1.000000e+00	-7.442109e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.226700e-01	-6.648009e-01	3.351991e-01	-3.810801e-02	1.000000e+00	2.970911e-01	2.226700e-01	-1.000000e+00	-1.000000e+00	-2.226700e-01	-2.226700e-01	-2.226700e-01
1.660876384703442e-01	1.000000e+01	5.763672e+00	3.587735e+00	1.218092e+01	2.218092e+01	3.218092e+01	1.407813e+00	-1.546585e+00	-7.138450e-01	1.785073e+00	-1.404918e+00	-1.121582e+00	1.217992e+01	2.179923e+00	-4.470830e+00	-1.113750e+01	-7.804163e+00	2.182288e+00	-7.744755e-02	3.638867e-12	-3.948495e-02	-1.974248e-02	-1.974248e-02	1.000000e+00	3.349248e-01	1.674624e-01	1.674624e-01	1.000000e+00	-7.744755e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.179923e-01	-6.650752e-01	3.349248e-01	-3.948495e-02	1.000000e+00	2.954398e-01	2.179923e-01	-1.000000e+00	-1.000000e+00	-2.179923e-01	-2.179923e-01	-2.179923e-01
1.670642009703442e-01	1.000000e+01	5.608786e+00	3.475431e+00	1.213849e+01	2.213848e+01	3.213848e+01	1.337945e+00	-1.601371e+00	-7.686107e-01	1.730347e+00	-1.457448e+00	-1.169603e+00	1.213749e+01	2.137486e+00	-4.516058e+00	-1.118272e+01	-7.849392e+00	2.139775e+00	-8.018296e-02	3.638867e-12	-4.071396e-02	-2.035698e-02	-2.035698e-02	1.000000e+00	3.346455e-01	1.673228e-01	1.673228e-01	1.000000e+00	-8.018296e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.137486e-01	-6.653544e-01	3.346455e-01	-4.071396e-02	1.000000e+00	2.939316e-01	2.137486e-01	-1.000000e+00	-1.000000e+00	-2.137486e-01	-2.137486e-01	-2.137486e-01
1.680407634703442e-01	1.000000e+01	5.470427e+00	3.375139e+00	1.210055e+01	2.210055e+01	3.210055e+01	1.275589e+00	-1.650131e+00	-8.173515e-01	1.681646e+00	-1.504488e+00	-1.213201e+00	1.209955e+01	2.099550e+00	-4.556826e+00	-1.122349e+01	-7.890159e+00	2.101759e+00	-8.261703e-02	3.638867e-12	-4.179039e-02	-2.089520e-02	-2.089520e-02	1.000000e+00	3.343624e-01	1.671812e-01	1.671812e-01	1.000000e+00	-8.261703e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.099550e-01	-6.656376e-01	3.343624e-01	-4.179039e-02	1.000000e+00	2.925720e-01	2.099550e-01	-1.000000e+00	-1.000000e+00	-2.099550e-01	-2.099550e-01	-2.099550e-01
1.690173259703442e-01	1.000000e+01	5.349117e+00	3.287236e+00	1.206726e+01	2.206726e+01	3.206726e+01	1.220979e+00	-1.692684e+00	-8.598837e-01	1.639155e+00	-1.545861e+00	-1.252213e+00	1.206626e+01	2.066257e+00	-4.592978e+00	-1.125965e+01	-7.926311e+00	2.068385e+00	-8.474059e-02	3.638867e-12	-4.271019e-02	-2.135510e-02	-2.135510e-02	1.000000e+00	3.340765e-01	1.670382e-01	1.670382e-01	1.000000e+00	-8.474059e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.066257e-01	-6.659235e-01	3.340765e-01	-4.271019e-02	1.000000e+00	2.913663e-01	2.066257e-01	-1.000000e+00	-1.000000e+00	-2.066257e-01	-2.066257e-01	-2.066257e-01
1.699938884703442e-01	1.000000e+01	5.245311e+00	3.212052e+00	1.203873e+01	2.203873e+01	3.203873e+01	1.174320e+00	-1.728869e+00	-8.960473e-01	1.603034e+00	-1.581410e+00	-1.286492e+00	1.203773e+01	2.037733e+00	-4.624380e+00	-1.129105e+01	-7.957713e+00	2.039776e+00	-8.654564e-02	3.638867e-12	-4.346989e-02	-2.173495e-02	-2.173495e-02	1.000000e+00	3.337888e-01	1.668944e-01	1.668944e-01	1.000000e+00	-8.654564e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.037733e-01	-6.662112e-01	3.337888e-01	-4.346989e-02	1.000000e+00	2.903189e-01	2.037733e-01	-1.000000e+00	-1.000000e+00	-2.037733e-01	-2.037733e-01	-2.037733e-01
1.709704509703442e-01	1.000000e+01	5.159401e+00	3.149872e+00	1.201508e+01	2.201508e+01	3.201508e+01	1.135788e+00	-1.758549e+00	-9.257060e-01	1.573418e+00	-1.611002e+00	-1.315909e+00	1.201408e+01	2.014084e+00	-4.650913e+00	-1.131758e+01	-7.984246e+00	2.016042e+00	-8.802538e-02	3.638867e-12	-4.406661e-02	-2.203330e-02	-2.203330e-02	1.000000e+00	3.335004e-01	1.667502e-01	1.667502e-01	1.000000e+00	-8.802538e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.014084e-01	-6.664996e-01	3.335004e-01	-4.406661e-02	1.000000e+00	2.894337e-01	2.014084e-01	-1.000000e+00	-1.000000e+00	-2.014084e-01	-2.014084e-01	-2.014084e-01
1.719470134703442e-01	1.000000e+01	5.091710e+00	3.100929e+00	1.199640e+01	2.199640e+01	3.199640e+01	1.105529e+00	-1.781613e+00	-9.487482e-01	1.550419e+00	-1.634527e+00	-1.340354e+00	1.199540e+01	1.995400e+00	-4.672477e+00	-1.133914e+01	-8.005811e+00	1.997272e+00	-8.917425e-02	3.638867e-12	-4.449809e-02	-2.224905e-02	-2.224905e-02	1.000000e+00	3.332123e-01	1.666062e-01	1.666062e-01	1.000000e+00	-8.917425e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	1.995400e-01	-6.667877e-01	3.332123e-01	-4.449809e-02	1.000000e+00	2.887142e-01	1.995400e-01	-1.000000e+00	-1.000000e+00	-1.995400e-01	-1.995400e-01	-1.995400e-01
1.729235759703442e-01	1.000000e+01	5.042493e+00	3.065407e+00	1.198275e+01	2.198275e+01	3.198275e+01	1.083656e+00	-1.797974e+00	-9.650870e-01	1.534124e+00	-1.651894e+00	-1.359735e+00	1.198175e+01	1.981751e+00	-4.688993e+00	-1.135566e+01	-8.022326e+00	1.983535e+00	-8.998790e-02	3.638867e-12	-4.476272e-02	-2.238136e-02	-2.238136e-02	1.000000e+00	3.329257e-01	1.664629e-01	1.664629e-01	1.000000e+00	-8.998790e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	1.981751e-01	-6.670743e-01	3.329257e-01	-4.476272e-02	1.000000e+00	2.881629e-01	1.981751e-01	-1.000000e+00	-1.000000e+00	-1.981751e-01	-1.981751e-01	-1.981751e-01
1.739001384703442e-01	1.000000e+01	5.011934e+00	3.043440e+00	1.197419e+01	2.197419e+01	3.197419e+01	1.070252e+00	-1.807569e+00	-9.746609e-01	1.524593e+00	-1.663040e+00	-1.373981e+00	1.197319e+01	1.973188e+00	-4.700396e+00	-1.136706e+01	-8.033730e+00	1.974885e+00	-9.046328e-02	3.638867e-12	-4.485947e-02	-2.242974e-02	-2.242974e-02	1.000000e+00	3.326416e-01	1.663208e-01	1.663208e-01	1.000000e+00	-9.046328e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	1.973188e-01	-6.673584e-01	3.326416e-01	-4.485947e-02	1.000000e+00	2.877821e-01	1.973188e-01	-1.000000e+00	-1.000000e+00	-1.973188e-01	-1.973188e-01	-1.973188e-01
1.748767009703442e-01	1.000000e+01	5.000150e+00	3.035110e+00	1.197074e+01	2.197075e+01	3.197075e+01	1.065366e+00	-1.810364e+00	-9.774337e-01	1.521864e+00	-1.667921e+00	-1.383036e+00	1.196974e+01	1.969744e+00	-4.706646e+00	-1.137331e+01	-8.039979e+00	1.971352e+00	-9.059860e-02	3.638867e-12	-4.478798e-02	-2.239399e-02	-2.239399e-02	1.000000e+00	3.323610e-01	1.661805e-01	1.661805e-01	1.000000e+00	-9.059860e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	1.969744e-01	-6.676390e-01	3.323610e-01	-4.478798e-02	1.000000e+00	2.875730e-01	1.969744e-01	-1.000000e+00	-1.000000e+00	-1.969744e-01	-1.969744e-01	-1.969744e-01
1.758532634703442e-01	1.000000e+01	5.007184e+00	3.040450e+00	1.197243e+01	2.197243e+01	3.197243e+01	1.069018e+00	-1.806347e+00	-9.733949e-01	1.525947e+00	-1.666521e+00	-1.386868e+00	1.197143e+01	1.971432e+00	-4.707718e+00	-1.137438e+01	-8.041052e+00	1.972951e+00	-9.039333e-02	3.638867e-12	-4.454850e-02	-2.227425e-02	-2.227425e-02	1.000000e+00	3.320850e-01	1.660425e-01	1.660425e-01	1.000000e+00	-9.039333e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	1.971432e-01	-6.679150e-01	3.320850e-01	-4.454850e-02	1.000000e+00	2.875365e-01	1.971432e-01	-1.000000e+00	-1.000000e+00	-1.971432e-01	-1.971432e-01	-1.971432e-01
1.768298259703442e-01	1.000000e+01	5.033010e+00	3.059438e+00	1.197924e+01	2.197924e+01	3.197924e+01	1.081194e+00	-1.795533e+00	-9.625596e-01	1.536825e+00	-1.658843e+00	-1.385462e+00	1.197824e+01	1.978245e+00	-4.703609e+00	-1.137028e+01	-8.036942e+00	1.979676e+00	-8.984825e-02	3.638867e-12	-4.414194e-02	-2.207097e-02	-2.207097e-02	1.000000e+00	3.318146e-01	1.659073e-01	1.659073e-01	1.000000e+00	-8.984825e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	1.978245e-01	-6.681854e-01	3.318146e-01	-4.414194e-02	1.000000e+00	2.876727e-01	1.978245e-01	-1.000000e+00	-1.000000e+00	-1.978245e-01	-1.978245e-01	-1.978245e-01
1.778063884703442e-01	1.000000e+01	5.077530e+00	3.092005e+00	1.199116e+01	2.199116e+01	3.199116e+01	1.101847e+00	-1.777964e+00	-9.449686e-01	1.554459e+00	-1.644917e+00	-1.378824e+00	1.199016e+01	1.990157e+00	-4.694334e+00	-1.136100e+01	-8.027667e+00	1.991502e+00	-8.896540e-02	3.638867e-12	-4.356980e-02	-2.178490e-02	-2.178490e-02	1.000000e+00	3.315509e-01	1.657755e-01	1.657755e-01	1.000000e+00	-8.896540e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	1.990157e-01	-6.684490e-01	3.315509e-01	-4.356980e-02	1.000000e+00	2.879811e-01	1.990157e-01	-1.000000e+00	-1.000000e+00	-1.990157e-01	-1.990157e-01	-1.990157e-01
1.787829509703442e-01	1.000000e+01	5.140577e+00	3.138026e+00	1.200812e+01	2.200813e+01	3.200813e+01	1.130901e+00	-1.753704e+00	-9.206880e-01	1.578782e+00	-1.624796e+00	-1.366980e+00	1.200712e+01	2.007124e+00	-4.679928e+00	-1.134659e+01	-8.013261e+00	2.008382e+00	-8.774812e-02	3.638867e-12	-4.283424e-02	-2.141712e-02	-2.141712e-02	1.000000e+00	3.312948e-01	1.656474e-01	1.656474e-01	1.000000e+00	-8.774812e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.007124e-01	-6.687052e-01	3.312948e-01	-4.283424e-02	1.000000e+00	2.884606e-01	2.007124e-01	-1.000000e+00	-1.000000e+00	-2.007124e-01	-2.007124e-01	-2.007124e-01
1.797595134703442e-01	1.000000e+01	5.221915e+00	3.197328e+00	1.203008e+01	2.203008e+01	3.203008e+01	1.168246e+00	-1.722846e+00	-8.898091e-01	1.609702e+00	-1.598555e+00	-1.349974e+00	1.202908e+01	2.029082e+00	-4.660446e+00	-1.132711e+01	-7.993779e+00	2.030255e+00	-8.620096e-02	3.638867e-12	-4.193801e-02	-2.096900e-02	-2.096900e-02	1.000000e+00	3.310472e-01	1.655236e-01	1.655236e-01	1.000000e+00	-8.620096e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.029082e-01	-6.689528e-01	3.310472e-01	-4.193801e-02	1.000000e+00	2.891092e-01	2.029082e-01	-1.000000e+00	-1.000000e+00	-2.029082e-01	-2.029082e-01	-2.029082e-01
1.807360759703442e-01	1.000000e+01	5.321235e+00	3.269689e+00	1.205695e+01	2.205695e+01	3.205695e+01	1.213741e+00	-1.685505e+00	-8.524480e-01	1.647104e+00	-1.566293e+00	-1.327870e+00	1.205595e+01	2.055948e+00	-4.635961e+00	-1.130263e+01	-7.969294e+00	2.057038e+00	-8.432975e-02	3.638867e-12	-4.088447e-02	-2.044224e-02	-2.044224e-02	1.000000e+00	3.308091e-01	1.654045e-01	1.654045e-01	1.000000e+00	-8.432975e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.055949e-01	-6.691909e-01	3.308091e-01	-4.088447e-02	1.000000e+00	2.899246e-01	2.055949e-01	-1.000000e+00	-1.000000e+00	-2.055949e-01	-2.055949e-01	-2.055949e-01
1.817126384703442e-01	1.000000e+01	5.438166e+00	3.354837e+00	1.208862e+01	2.208862e+01	3.208862e+01	1.267215e+00	-1.641822e+00	-8.087454e-01	1.690846e+00	-1.528132e+00	-1.300752e+00	1.208762e+01	2.087622e+00	-4.606565e+00	-1.127323e+01	-7.939898e+00	2.088630e+00	-8.214153e-02	3.638867e-12	-3.967759e-02	-1.983880e-02	-1.983880e-02	1.000000e+00	3.305813e-01	1.652907e-01	1.652907e-01	1.000000e+00	-8.214153e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.087622e-01	-6.694187e-01	3.305813e-01	-3.967759e-02	1.000000e+00	2.909037e-01	2.087622e-01	-1.000000e+00	-1.000000e+00	-2.087622e-01	-2.087622e-01	-2.087622e-01
1.826892009703442e-01	1.000000e+01	5.572267e+00	3.452450e+00	1.212498e+01	2.212498e+01	3.212498e+01	1.328467e+00	-1.591961e+00	-7.588655e-01	1.740764e+00	-1.484215e+00	-1.268722e+00	1.212398e+01	2.123983e+00	-4.572370e+00	-1.123904e+01	-7.905703e+00	2.124912e+00	-7.964455e-02	3.638867e-12	-3.832191e-02	-1.916095e-02	-1.916095e-02	1.000000e+00	3.303647e-01	1.651824e-01	1.651824e-01	1.000000e+00	-7.964455e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.123983e-01	-6.696353e-01	3.303647e-01	-3.832191e-02	1.000000e+00	2.920428e-01	2.123983e-01	-1.000000e+00	-1.000000e+00	-2.123983e-01	-2.123983e-01	-2.123983e-01
1.836657634703442e-01	1.000000e+01	5.723032e+00	3.562161e+00	1.216590e+01	2.216590e+01	3.216589e+01	1.397266e+00	-1.536110e+00	-7.029961e-01	1.796670e+00	-1.434707e+00	-1.231902e+00	1.216490e+01	2.164895e+00	-4.533504e+00	-1.120017e+01	-7.866837e+00	2.165748e+00	-7.684817e-02	3.638867e-12	-3.682251e-02	-1.841125e-02	-1.841125e-02	1.000000e+00	3.301602e-01	1.650801e-01	1.650801e-01	1.000000e+00	-7.684817e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.164895e-01	-6.698399e-01	3.301602e-01	-3.682251e-02	1.000000e+00	2.933377e-01	2.164895e-01	-1.000000e+00	-1.000000e+00	-2.164895e-01	-2.164895e-01	-2.164895e-01
1.846423259703442e-01	1.000000e+01	5.889894e+00	3.683558e+00	1.221120e+01	2.221120e+01	3.221120e+01	1.473354e+00	-1.474479e+00	-6.413474e-01	1.858354e+00	-1.379796e+00	-1.190429e+00	1.221020e+01	2.210204e+00	-4.490112e+00	-1.115678e+01	-7.823446e+00	2.210984e+00	-7.376294e-02	3.638867e-12	-3.518502e-02	-1.759251e-02	-1.759251e-02	1.000000e+00	3.299684e-01	1.649842e-01	1.649842e-01	1.000000e+00	-7.376294e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.210204e-01	-6.700317e-01	3.299684e-01	-3.518502e-02	1.000000e+00	2.947834e-01	2.210204e-01	-1.000000e+00	-1.000000e+00	-2.210204e-01	-2.210204e-01	-2.210204e-01
1.856188884703442e-01	1.000000e+01	6.072227e+00	3.816183e+00	1.226074e+01	2.226074e+01	3.226074e+01	1.556444e+00	-1.407300e+00	-5.741514e-01	1.925583e+00	-1.319687e+00	-1.144460e+00	1.225974e+01	2.259739e+00	-4.442360e+00	-1.110903e+01	-7.775694e+00	2.260449e+00	-7.040045e-02	3.638867e-12	-3.341562e-02	-1.670781e-02	-1.670781e-02	1.000000e+00	3.297900e-01	1.648950e-01	1.648950e-01	1.000000e+00	-7.040045e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.259739e-01	-6.702100e-01	3.297900e-01	-3.341562e-02	1.000000e+00	2.963744e-01	2.259739e-01	-1.000000e+00	-1.000000e+00	-2.259739e-01	-2.259739e-01	-2.259739e-01
1.865954509703442e-01	1.000000e+01	6.269342e+00	3.959538e+00	1.231431e+01	2.231432e+01	3.231432e+01	1.646223e+00	-1.334825e+00	-5.016608e-01	1.998105e+00	-1.254607e+00	-1.094169e+00	1.231331e+01	2.313315e+00	-4.390427e+00	-1.105709e+01	-7.723761e+00	2.313957e+00	-6.677337e-02	3.638867e-12	-3.152094e-02	-1.576047e-02	-1.576047e-02	1.000000e+00	3.296258e-01	1.648129e-01	1.648129e-01	1.000000e+00	-6.677337e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.313315e-01	-6.703742e-01	3.296258e-01	-3.152094e-02	1.000000e+00	2.981049e-01	2.313315e-01	-1.000000e+00	-1.000000e+00	-2.313315e-01	-2.313315e-01	-2.313315e-01
