time	V(n001)	V(n002)	I(C1)	I(L1)	I(I1)	I(V1)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	-1.000000e+00
1.773522717419118e-04	1.114562e-02	-6.428704e-10	1.027255e-06	1.027255e-06	1.000000e+00	-1.000001e+00
3.547045434838237e-04	2.228672e-02	6.889981e-12	4.103865e-06	4.103865e-06	1.000000e+00	-1.000004e+00
5.320568152257355e-04	3.342331e-02	1.949281e-09	9.229831e-06	9.229831e-06	1.000000e+00	-1.000009e+00
7.094090869676473e-04	4.455538e-02	5.184303e-09	1.640515e-05	1.640515e-05	1.000000e+00	-1.000016e+00
8.867613587095591e-04	5.568294e-02	9.711956e-09	2.562983e-05	2.562983e-05	1.000000e+00	-1.000026e+00
1.064113630451471e-03	6.680599e-02	1.553224e-08	3.690386e-05	3.690386e-05	1.000000e+00	-1.000037e+00
1.241465902193382e-03	7.792453e-02	2.264515e-08	5.022725e-05	5.022725e-05	1.000000e+00	-1.000050e+00
1.634045417283858e-03	1.024898e-01	5.162477e-08	8.697742e-05	8.697742e-05	1.000000e+00	-1.000087e+00
2.151113781352066e-03	1.347473e-01	1.177249e-07	1.506167e-04	1.506167e-04	1.000000e+00	-1.000151e+00
2.832113770507271e-03	1.770093e-01	2.684660e-07	2.607304e-04	2.607304e-04	1.000000e+00	-1.000261e+00
3.729892775077526e-03	2.322167e-01	5.998514e-07	4.483701e-04	4.483701e-04	1.000000e+00	-1.000448e+00
4.706455275077526e-03	2.914242e-01	1.167527e-06	7.049942e-04	7.049942e-04	1.000000e+00	-1.000705e+00
5.683017775077526e-03	3.495348e-01	2.008669e-06	1.017665e-03	1.017665e-03	1.000000e+00	-1.001018e+00
6.659580275077526e-03	4.063298e-01	3.182524e-06	1.386389e-03	1.386389e-03	1.000000e+00	-1.001386e+00
7.636142775077526e-03	4.615956e-01	4.743152e-06	1.809777e-03	1.809777e-03	1.000000e+00	-1.001810e+00
8.612705275077525e-03	5.151239e-01	6.743157e-06	2.286234e-03	2.286234e-03	1.000000e+00	-1.002286e+00
9.589267775077525e-03	5.667135e-01	9.233490e-06	2.813968e-03	2.813968e-03	1.000000e+00	-1.002814e+00
1.056583027507753e-02	6.161700e-01	1.226325e-05	3.390990e-03	3.390990e-03	1.000000e+00	-1.003391e+00
1.154239277507753e-02	6.633075e-01	1.587952e-05	4.015130e-03	4.015130e-03	1.000000e+00	-1.004015e+00
1.251895527507753e-02	7.079484e-01	2.012717e-05	4.684037e-03	4.684037e-03	1.000000e+00	-1.004684e+00
1.349551777507753e-02	7.499248e-01	2.504866e-05	5.395193e-03	5.395193e-03	1.000000e+00	-1.005395e+00
1.447208027507753e-02	7.890786e-01	3.068397e-05	6.145919e-03	6.145919e-03	1.000000e+00	-1.006146e+00
1.642520527507753e-02	8.583403e-01	4.424224e-05	7.754642e-03	7.754642e-03	1.000000e+00	-1.007755e+00
1.837833027507753e-02	9.146917e-01	6.106539e-05	9.486000e-03	9.486000e-03	1.000000e+00	-1.009486e+00
2.033145527507753e-02	9.572854e-01	8.136770e-05	1.131395e-02	1.131395e-02	1.000000e+00	-1.011314e+00
2.228458027507753e-02	9.854805e-01	1.053111e-04	1.321097e-02	1.321097e-02	1.000000e+00	-1.013211e+00
2.423770527507753e-02	9.988532e-01	1.330028e-04	1.514854e-02	1.514854e-02	1.000000e+00	-1.015149e+00
2.619083027507753e-02	9.972022e-01	1.644934e-04	1.709750e-02	1.709750e-02	1.000000e+00	-1.017097e+00
2.814395527507753e-02	9.805523e-01	1.997767e-04	1.902851e-02	1.902851e-02	1.000000e+00	-1.019028e+00
3.009708027507753e-02	9.491539e-01	2.387891e-04	2.091252e-02	2.091252e-02	1.000000e+00	-1.020913e+00
3.205020527507753e-02	9.034795e-01	2.814110e-04	2.272118e-02	2.272118e-02	1.000000e+00	-1.022721e+00
3.400333027507753e-02	8.442158e-01	3.274686e-04	2.442728e-02	2.442728e-02	1.000000e+00	-1.024427e+00
3.595645527507753e-02	7.722543e-01	3.767361e-04	2.600513e-02	2.600513e-02	1.000000e+00	-1.026005e+00
3.790958027507753e-02	6.886775e-01	4.289398e-04	2.743098e-02	2.743098e-02	1.000000e+00	-1.027431e+00
3.986270527507753e-02	5.947422e-01	4.837613e-04	2.868338e-02	2.868338e-02	1.000000e+00	-1.028683e+00
4.181583027507753e-02	4.918616e-01	5.408433e-04	2.974346e-02	2.974346e-02	1.000000e+00	-1.029743e+00
4.376895527507753e-02	3.815828e-01	5.997941e-04	3.059526e-02	3.059526e-02	1.000000e+00	-1.030595e+00
4.572208027507753e-02	2.655647e-01	6.601940e-04	3.122595e-02	3.122595e-02	1.000000e+00	-1.031226e+00
4.767520527507753e-02	1.455523e-01	7.216015e-04	3.162602e-02	3.162602e-02	1.000000e+00	-1.031626e+00
4.962833027507753e-02	2.335058e-02	7.835597e-04	3.178943e-02	3.178943e-02	1.000000e+00	-1.031789e+00
5.158145527507753e-02	-9.920233e-02	8.456038e-04	3.171370e-02	3.171370e-02	1.000000e+00	-1.031714e+00
5.353458027507753e-02	-2.202631e-01	9.072670e-04	3.139995e-02	3.139995e-02	1.000000e+00	-1.031400e+00
5.548770527507753e-02	-3.380110e-01	9.680889e-04	3.085287e-02	3.085287e-02	1.000000e+00	-1.030853e+00
5.744083027507753e-02	-4.506748e-01	1.027621e-03	3.008066e-02	3.008066e-02	1.000000e+00	-1.030081e+00
5.939395527507753e-02	-5.565601e-01	1.085435e-03	2.909491e-02	2.909491e-02	1.000000e+00	-1.029095e+00
6.134708027507753e-02	-6.540742e-01	1.141127e-03	2.791042e-02	2.791042e-02	1.000000e+00	-1.027910e+00
6.330020527507753e-02	-7.417504e-01	1.194327e-03	2.654497e-02	2.654497e-02	1.000000e+00	-1.026545e+00
6.525333027507753e-02	-8.182700e-01	1.244701e-03	2.501908e-02	2.501908e-02	1.000000e+00	-1.025019e+00
6.720645527507753e-02	-8.824821e-01	1.291958e-03	2.335566e-02	2.335566e-02	1.000000e+00	-1.023356e+00
6.915958027507753e-02	-9.334208e-01	1.335852e-03	2.157971e-02	2.157971e-02	1.000000e+00	-1.021580e+00
7.111270527507753e-02	-9.703199e-01	1.376190e-03	1.971790e-02	1.971790e-02	1.000000e+00	-1.019718e+00
7.306583027507753e-02	-9.926246e-01	1.412832e-03	1.779820e-02	1.779820e-02	1.000000e+00	-1.017798e+00
7.501895527507753e-02	-9.999993e-01	1.445693e-03	1.584945e-02	1.584945e-02	1.000000e+00	-1.015849e+00
7.697208027507753e-02	-9.923331e-01	1.474745e-03	1.390093e-02	1.390093e-02	1.000000e+00	-1.013901e+00
7.892520527507753e-02	-9.697412e-01	1.500015e-03	1.198191e-02	1.198191e-02	1.000000e+00	-1.011982e+00
8.087833027507753e-02	-9.325635e-01	1.521592e-03	1.012121e-02	1.012121e-02	1.000000e+00	-1.010121e+00
8.283145527507753e-02	-8.813592e-01	1.539615e-03	8.346794e-03	8.346794e-03	1.000000e+00	-1.008347e+00
8.478458027507753e-02	-8.168985e-01	1.554279e-03	6.685302e-03	6.685302e-03	1.000000e+00	-1.006685e+00
8.576114277507753e-02	-7.799925e-01	1.560427e-03	5.904776e-03	5.904776e-03	1.000000e+00	-1.005905e+00
8.673770527507753e-02	-7.401507e-01	1.565830e-03	5.161685e-03	5.161685e-03	1.000000e+00	-1.005162e+00
8.771426777507753e-02	-6.975233e-01	1.570528e-03	4.458820e-03	4.458820e-03	1.000000e+00	-1.004459e+00
8.869083027507753e-02	-6.522706e-01	1.574560e-03	3.798822e-03	3.798822e-03	1.000000e+00	-1.003799e+00
8.966739277507753e-02	-6.045628e-01	1.577969e-03	3.184169e-03	3.184169e-03	1.000000e+00	-1.003184e+00
9.064395527507753e-02	-5.545796e-01	1.580802e-03	2.617168e-03	2.617168e-03	1.000000e+00	-1.002617e+00
9.162051777507753e-02	-5.025091e-01	1.583105e-03	2.099950e-03	2.099950e-03	1.000000e+00	-1.002100e+00
9.259708027507753e-02	-4.485472e-01	1.584929e-03	1.634456e-03	1.634456e-03	1.000000e+00	-1.001634e+00
9.357364277507753e-02	-3.928971e-01	1.586324e-03	1.222431e-03	1.222431e-03	1.000000e+00	-1.001222e+00
9.455020527507753e-02	-3.357683e-01	1.587343e-03	8.654213e-04	8.654213e-04	1.000000e+00	-1.000865e+00
9.552676777507753e-02	-2.773756e-01	1.588041e-03	5.647652e-04	5.647652e-04	1.000000e+00	-1.000565e+00
9.650333027507753e-02	-2.179390e-01	1.588474e-03	3.215884e-04	3.215884e-04	1.000000e+00	-1.000322e+00
9.747989277507753e-02	-1.576822e-01	1.588698e-03	1.368007e-04	1.368007e-04	1.000000e+00	-1.000137e+00
9.845645527507753e-02	-9.683181e-02	1.588770e-03	1.109164e-05	1.109164e-05	1.000000e+00	-1.000011e+00
9.943301777507753e-02	-3.561701e-02	1.588749e-03	-5.507129e-05	-5.507129e-05	1.000000e+00	-9.999449e-01
1.004095802750775e-01	2.573185e-02	1.588692e-03	-6.144492e-05	-6.144492e-05	1.000000e+00	-9.999385e-01
1.013861427750775e-01	8.698385e-02	1.588658e-03	-8.011143e-06	-8.011143e-06	1.000000e+00	-9.999920e-01
1.023627052750775e-01	1.479085e-01	1.588705e-03	1.050230e-04	1.050230e-04	1.000000e+00	-1.000105e+00
1.033392677750775e-01	2.082764e-01	1.588892e-03	2.772260e-04	2.772260e-04	1.000000e+00	-1.000277e+00
1.043158302750775e-01	2.678604e-01	1.589275e-03	5.079437e-04	5.079437e-04	1.000000e+00	-1.000508e+00
1.052923927750775e-01	3.264363e-01	1.589912e-03	7.963016e-04	7.963016e-04	1.000000e+00	-1.000796e+00
1.062689552750775e-01	3.837835e-01	1.590858e-03	1.141208e-03	1.141208e-03	1.000000e+00	-1.001141e+00
1.072455177750775e-01	4.396862e-01	1.592168e-03	1.541359e-03	1.541359e-03	1.000000e+00	-1.001541e+00
1.082220802750775e-01	4.939341e-01	1.593895e-03	1.995242e-03	1.995242e-03	1.000000e+00	-1.001995e+00
1.091986427750775e-01	5.463229e-01	1.596090e-03	2.501142e-03	2.501142e-03	1.000000e+00	-1.002501e+00
1.101752052750775e-01	5.966555e-01	1.598804e-03	3.057149e-03	3.057149e-03	1.000000e+00	-1.003057e+00
1.111517677750775e-01	6.447424e-01	1.602085e-03	3.661164e-03	3.661164e-03	1.000000e+00	-1.003661e+00
1.121283302750775e-01	6.904026e-01	1.605978e-03	4.310907e-03	4.310907e-03	1.000000e+00	-1.004311e+00
1.131048927750775e-01	7.334644e-01	1.610526e-03	5.003925e-03	5.003925e-03	1.000000e+00	-1.005004e+00
1.140814552750775e-01	7.737654e-01	1.615771e-03	5.737604e-03	5.737604e-03	1.000000e+00	-1.005738e+00
1.150580177750775e-01	8.111543e-01	1.621751e-03	6.509176e-03	6.509176e-03	1.000000e+00	-1.006509e+00
1.170111427750775e-01	8.766438e-01	1.636055e-03	8.154222e-03	8.154222e-03	1.000000e+00	-1.008154e+00
1.189642677750775e-01	9.289477e-01	1.653687e-03	9.914266e-03	9.914266e-03	1.000000e+00	-1.009914e+00
1.209173927750775e-01	9.672793e-01	1.674847e-03	1.176278e-02	1.176278e-02	1.000000e+00	-1.011763e+00
1.228705177750775e-01	9.910622e-01	1.699680e-03	1.367191e-02	1.367191e-02	1.000000e+00	-1.013672e+00
1.248236427750775e-01	9.999386e-01	1.728276e-03	1.561287e-02	1.561287e-02	1.000000e+00	-1.015613e+00
1.267767677750775e-01	9.937750e-01	1.760670e-03	1.755642e-02	1.755642e-02	1.000000e+00	-1.017556e+00
1.287298927750775e-01	9.726641e-01	1.796836e-03	1.947326e-02	1.947326e-02	1.000000e+00	-1.019473e+00
1.306830177750775e-01	9.369234e-01	1.836696e-03	2.133450e-02	2.133450e-02	1.000000e+00	-1.021335e+00
1.326361427750775e-01	8.870905e-01	1.880113e-03	2.311210e-02	2.311210e-02	1.000000e+00	-1.023112e+00
1.345892677750775e-01	8.239149e-01	1.926897e-03	2.477924e-02	2.477924e-02	1.000000e+00	-1.024779e+00
1.365423927750775e-01	7.483469e-01	1.976808e-03	2.631079e-02	2.631079e-02	1.000000e+00	-1.026311e+00
1.384955177750775e-01	6.615231e-01	2.029557e-03	2.768365e-02	2.768365e-02	1.000000e+00	-1.027684e+00
1.404486427750775e-01	5.647493e-01	2.084815e-03	2.887711e-02	2.887711e-02	1.000000e+00	-1.028877e+00
1.424017677750775e-01	4.594812e-01	2.142214e-03	2.987315e-02	2.987315e-02	1.000000e+00	-1.029873e+00
1.443548927750775e-01	3.473021e-01	2.201352e-03	3.065673e-02	3.065673e-02	1.000000e+00	-1.030657e+00
1.463080177750775e-01	2.298992e-01	2.261802e-03	3.121598e-02	3.121598e-02	1.000000e+00	-1.031216e+00
1.482611427750775e-01	1.090384e-01	2.323119e-03	3.154244e-02	3.154244e-02	1.000000e+00	-1.031542e+00
1.511908302750775e-01	-7.475228e-02	2.415708e-03	3.158571e-02	3.158571e-02	1.000000e+00	-1.031586e+00
1.531439552750775e-01	-1.962583e-01	2.477165e-03	3.131621e-02	3.131621e-02	1.000000e+00	-1.031316e+00
1.550970802750775e-01	-3.148124e-01	2.537865e-03	3.081216e-02	3.081216e-02	1.000000e+00	-1.030812e+00
1.570502052750775e-01	-4.286314e-01	2.597359e-03	3.008106e-02	3.008106e-02	1.000000e+00	-1.030081e+00
1.590033302750775e-01	-5.360035e-01	2.655211e-03	2.913385e-02	2.913385e-02	1.000000e+00	-1.029134e+00
1.609564552750775e-01	-6.353135e-01	2.711015e-03	2.798469e-02	2.798469e-02	1.000000e+00	-1.027985e+00
1.629095802750775e-01	-7.250678e-01	2.764391e-03	2.665079e-02	2.665079e-02	1.000000e+00	-1.026651e+00
1.648627052750775e-01	-8.039165e-01	2.814999e-03	2.515214e-02	2.515214e-02	1.000000e+00	-1.025152e+00
1.668158302750775e-01	-8.706734e-01	2.862537e-03	2.351120e-02	2.351120e-02	1.000000e+00	-1.023511e+00
1.687689552750775e-01	-9.243346e-01	2.906753e-03	2.175258e-02	2.175258e-02	1.000000e+00	-1.021753e+00
1.707220802750775e-01	-9.640930e-01	2.947442e-03	1.990266e-02	1.990266e-02	1.000000e+00	-1.019903e+00
1.726752052750775e-01	-9.893506e-01	2.984451e-03	1.798916e-02	1.798916e-02	1.000000e+00	-1.017989e+00
1.746283302750775e-01	-9.997273e-01	3.017686e-03	1.604081e-02	1.604081e-02	1.000000e+00	-1.016041e+00
1.765814552750775e-01	-9.950673e-01	3.047107e-03	1.408681e-02	1.408681e-02	1.000000e+00	-1.014087e+00
1.785345802750775e-01	-9.754405e-01	3.072730e-03	1.215648e-02	1.215648e-02	1.000000e+00	-1.012156e+00
1.804877052750775e-01	-9.411421e-01	3.094631e-03	1.027877e-02	1.027877e-02	1.000000e+00	-1.010279e+00
1.824408302750775e-01	-8.926882e-01	3.112941e-03	8.481842e-03	8.481842e-03	1.000000e+00	-1.008482e+00
1.843939552750775e-01	-8.308073e-01	3.127842e-03	6.792630e-03	6.792630e-03	1.000000e+00	-1.006793e+00
1.853705177750775e-01	-7.951152e-01	3.134087e-03	5.996406e-03	5.996406e-03	1.000000e+00	-1.005996e+00
1.863470802750775e-01	-7.564304e-01	3.139572e-03	5.236459e-03	5.236459e-03	1.000000e+00	-1.005236e+00
1.873236427750775e-01	-7.148985e-01	3.144334e-03	4.515640e-03	4.515640e-03	1.000000e+00	-1.004516e+00
1.883002052750775e-01	-6.706760e-01	3.148412e-03	3.836649e-03	3.836649e-03	1.000000e+00	-1.003837e+00
1.892767677750775e-01	-6.239292e-01	3.151849e-03	3.202033e-03	3.202033e-03	1.000000e+00	-1.003202e+00
1.902533302750775e-01	-5.748340e-01	3.154689e-03	2.614168e-03	2.614168e-03	1.000000e+00	-1.002614e+00
1.912298927750775e-01	-5.235754e-01	3.156978e-03	2.075256e-03	2.075256e-03	1.000000e+00	-1.002075e+00
1.922064552750775e-01	-4.703460e-01	3.158767e-03	1.587314e-03	1.587314e-03	1.000000e+00	-1.001587e+00
1.931830177750775e-01	-4.153464e-01	3.160105e-03	1.152167e-03	1.152167e-03	1.000000e+00	-1.001152e+00
1.941595802750775e-01	-3.587836e-01	3.161044e-03	7.714418e-04	7.714418e-04	1.000000e+00	-1.000771e+00
1.951361427750775e-01	-3.008704e-01	3.161639e-03	4.465604e-04	4.465604e-04	1.000000e+00	-1.000447e+00
1.961127052750775e-01	-2.418247e-01	3.161944e-03	1.787340e-04	1.787340e-04	1.000000e+00	-1.000179e+00
1.970892677750775e-01	-1.818689e-01	3.162016e-03	-3.104094e-05	-3.104094e-05	1.000000e+00	-9.999689e-01
1.980658302750775e-01	-1.212286e-01	3.161912e-03	-1.819862e-04	-1.819862e-04	1.000000e+00	-9.998180e-01
1.990423927750775e-01	-6.013194e-02	3.161689e-03	-2.735453e-04	-2.735453e-04	1.000000e+00	-9.997264e-01
2.000189552750775e-01	1.190995e-03	3.161407e-03	-3.053852e-04	-3.053852e-04	1.000000e+00	-9.996946e-01
2.009955177750775e-01	6.250945e-02	3.161122e-03	-2.773976e-04	-2.773976e-04	1.000000e+00	-9.997226e-01
2.019720802750775e-01	1.235926e-01	3.160894e-03	-1.896996e-04	-1.896996e-04	1.000000e+00	-9.998103e-01
2.029486427750775e-01	1.842106e-01	3.160781e-03	-4.263312e-05	-4.263312e-05	1.000000e+00	-9.999574e-01
2.039252052750775e-01	2.441353e-01	3.160840e-03	1.632366e-04	1.632366e-04	1.000000e+00	-1.000163e+00
2.049017677750775e-01	3.031411e-01	3.161128e-03	4.271228e-04	4.271228e-04	1.000000e+00	-1.000427e+00
2.058783302750775e-01	3.610060e-01	3.161702e-03	7.480203e-04	7.480203e-04	1.000000e+00	-1.000748e+00
2.068548927750775e-01	4.175121e-01	3.162616e-03	1.124709e-03	1.124709e-03	1.000000e+00	-1.001125e+00
2.078314552750775e-01	4.724468e-01	3.163925e-03	1.555760e-03	1.555760e-03	1.000000e+00	-1.001556e+00
2.088080177750775e-01	5.256033e-01	3.165680e-03	2.039538e-03	2.039538e-03	1.000000e+00	-1.002040e+00
2.097845802750775e-01	5.767815e-01	3.167933e-03	2.574211e-03	2.574211e-03	1.000000e+00	-1.002574e+00
2.107611427750775e-01	6.257889e-01	3.170732e-03	3.157753e-03	3.157753e-03	1.000000e+00	-1.003158e+00
2.117377052750775e-01	6.724409e-01	3.174124e-03	3.787957e-03	3.787957e-03	1.000000e+00	-1.003788e+00
2.127142677750775e-01	7.165621e-01	3.178152e-03	4.462437e-03	4.462437e-03	1.000000e+00	-1.004462e+00
2.136908302750775e-01	7.579862e-01	3.182860e-03	5.178643e-03	5.178643e-03	1.000000e+00	-1.005179e+00
2.146673927750775e-01	7.965575e-01	3.188286e-03	5.933867e-03	5.933867e-03	1.000000e+00	-1.005934e+00
2.166205177750775e-01	8.645719e-01	3.201437e-03	7.549813e-03	7.549813e-03	1.000000e+00	-1.007550e+00
2.185736427750775e-01	9.195824e-01	3.217865e-03	9.285867e-03	9.285867e-03	1.000000e+00	-1.009286e+00
2.205267677750775e-01	9.607615e-01	3.237779e-03	1.111582e-02	1.111582e-02	1.000000e+00	-1.011116e+00
2.224798927750775e-01	9.874899e-01	3.261335e-03	1.301204e-02	1.301204e-02	1.000000e+00	-1.013012e+00
2.244330177750775e-01	9.993655e-01	3.288635e-03	1.494591e-02	1.494591e-02	1.000000e+00	-1.014946e+00
2.263861427750775e-01	9.962097e-01	3.319724e-03	1.688823e-02	1.688823e-02	1.000000e+00	-1.016888e+00
2.283392677750775e-01	9.780700e-01	3.354589e-03	1.880969e-02	1.880969e-02	1.000000e+00	-1.018810e+00
2.302923927750775e-01	9.452192e-01	3.393162e-03	2.068127e-02	2.068127e-02	1.000000e+00	-1.020681e+00
2.322455177750775e-01	8.981515e-01	3.435318e-03	2.247473e-02	2.247473e-02	1.000000e+00	-1.022475e+00
2.341986427750775e-01	8.375747e-01	3.480877e-03	2.416298e-02	2.416298e-02	1.000000e+00	-1.024163e+00
2.361517677750775e-01	7.643999e-01	3.529609e-03	2.572051e-02	2.572051e-02	1.000000e+00	-1.025720e+00
2.381048927750775e-01	6.797279e-01	3.581235e-03	2.712380e-02	2.712380e-02	1.000000e+00	-1.027124e+00
2.400580177750775e-01	5.848322e-01	3.635433e-03	2.835162e-02	2.835162e-02	1.000000e+00	-1.028352e+00
2.420111427750775e-01	4.811400e-01	3.691841e-03	2.938540e-02	2.938540e-02	1.000000e+00	-1.029385e+00
2.439642677750775e-01	3.702111e-01	3.750066e-03	3.020947e-02	3.020947e-02	1.000000e+00	-1.030210e+00
2.459173927750775e-01	2.537138e-01	3.809684e-03	3.081133e-02	3.081133e-02	1.000000e+00	-1.030811e+00
2.478705177750775e-01	1.334005e-01	3.870253e-03	3.118181e-02	3.118181e-02	1.000000e+00	-1.031182e+00
2.498236427750775e-01	1.108062e-02	3.931315e-03	3.131523e-02	3.131523e-02	1.000000e+00	-1.031315e+00
2.517767677750775e-01	-1.114059e-01	3.992403e-03	3.120945e-02	3.120945e-02	1.000000e+00	-1.031209e+00
2.537298927750775e-01	-2.322167e-01	4.053052e-03	3.086597e-02	3.086597e-02	1.000000e+00	-1.030866e+00
2.556830177750775e-01	-3.495348e-01	4.112802e-03	3.028982e-02	3.028982e-02	1.000000e+00	-1.030290e+00
2.576361427750775e-01	-4.615956e-01	4.171208e-03	2.948955e-02	2.948955e-02	1.000000e+00	-1.029490e+00
2.595892677750775e-01	-5.667135e-01	4.227841e-03	2.847708e-02	2.847708e-02	1.000000e+00	-1.028477e+00
2.615423927750775e-01	-6.633075e-01	4.282302e-03	2.726752e-02	2.726752e-02	1.000000e+00	-1.027268e+00
2.634955177750775e-01	-7.499248e-01	4.334223e-03	2.587894e-02	2.587894e-02	1.000000e+00	-1.025879e+00
2.654486427750775e-01	-8.252625e-01	4.383275e-03	2.433211e-02	2.433211e-02	1.000000e+00	-1.024332e+00
2.674017677750775e-01	-8.881875e-01	4.429172e-03	2.265017e-02	2.265017e-02	1.000000e+00	-1.022650e+00
2.693548927750775e-01	-9.377533e-01	4.471672e-03	2.085828e-02	2.085828e-02	1.000000e+00	-1.020858e+00
2.713080177750775e-01	-9.732144e-01	4.510588e-03	1.898329e-02	1.898329e-02	1.000000e+00	-1.018983e+00
2.732611427750775e-01	-9.940376e-01	4.545785e-03	1.705327e-02	1.705327e-02	1.000000e+00	-1.017053e+00
2.752142677750775e-01	-9.999094e-01	4.577184e-03	1.509711e-02	1.509711e-02	1.000000e+00	-1.015097e+00
2.771673927750775e-01	-9.907417e-01	4.604761e-03	1.314412e-02	1.314412e-02	1.000000e+00	-1.013144e+00
2.791205177750775e-01	-9.666722e-01	4.628551e-03	1.122354e-02	1.122354e-02	1.000000e+00	-1.011224e+00
2.810736427750775e-01	-9.280632e-01	4.648647e-03	9.364127e-03	9.364127e-03	1.000000e+00	-1.009364e+00
2.830267677750775e-01	-8.754952e-01	4.665195e-03	7.593726e-03	7.593726e-03	1.000000e+00	-1.007594e+00
2.849798927750775e-01	-8.097590e-01	4.678395e-03	5.938830e-03	5.938830e-03	1.000000e+00	-1.005939e+00
2.859564552750775e-01	-7.722543e-01	4.683816e-03	5.162513e-03	5.162513e-03	1.000000e+00	-1.005162e+00
2.869330177750775e-01	-7.318432e-01	4.688497e-03	4.424200e-03	4.424200e-03	1.000000e+00	-1.004424e+00
2.879095802750775e-01	-6.886775e-01	4.692476e-03	3.726655e-03	3.726655e-03	1.000000e+00	-1.003727e+00
2.888861427750775e-01	-6.429198e-01	4.695796e-03	3.072485e-03	3.072485e-03	1.000000e+00	-1.003073e+00
2.898627052750775e-01	-5.947422e-01	4.698500e-03	2.464137e-03	2.464137e-03	1.000000e+00	-1.002464e+00
2.908392677750775e-01	-5.443263e-01	4.700633e-03	1.903883e-03	1.903883e-03	1.000000e+00	-1.001904e+00
2.918158302750775e-01	-4.918616e-01	4.702243e-03	1.393815e-03	1.393815e-03	1.000000e+00	-1.001394e+00
2.927923927750775e-01	-4.375456e-01	4.703381e-03	9.358359e-04	9.358359e-04	1.000000e+00	-1.000936e+00
2.937689552750775e-01	-3.815828e-01	4.704097e-03	5.316530e-04	5.316530e-04	1.000000e+00	-1.000532e+00
2.947455177750775e-01	-3.241839e-01	4.704446e-03	1.827703e-04	1.827703e-04	1.000000e+00	-1.000183e+00
2.957220802750775e-01	-2.655647e-01	4.704481e-03	-1.095162e-04	-1.095162e-04	1.000000e+00	-9.998904e-01
2.966986427750775e-01	-2.059461e-01	4.704260e-03	-3.441233e-04	-3.441233e-04	1.000000e+00	-9.996558e-01
2.976752052750775e-01	-1.455523e-01	4.703838e-03	-5.201852e-04	-5.201852e-04	1.000000e+00	-9.994798e-01
2.986517677750775e-01	-8.461065e-02	4.703273e-03	-6.370564e-04	-6.370564e-04	1.000000e+00	-9.993629e-01
2.996283302750775e-01	-2.335058e-02	4.702623e-03	-6.943144e-04	-6.943144e-04	1.000000e+00	-9.993057e-01
3.006048927750775e-01	3.799738e-02	4.701946e-03	-6.917607e-04	-6.917607e-04	1.000000e+00	-9.993082e-01
3.015814552750775e-01	9.920233e-02	4.701301e-03	-6.294225e-04	-6.294225e-04	1.000000e+00	-9.993706e-01
3.025580177750775e-01	1.600339e-01	4.700746e-03	-5.075517e-04	-5.075517e-04	1.000000e+00	-9.994925e-01
3.035345802750775e-01	2.202631e-01	4.700338e-03	-3.266245e-04	-3.266245e-04	1.000000e+00	-9.996734e-01
3.045111427750775e-01	2.796634e-01	4.700136e-03	-8.733930e-05	-8.733930e-05	1.000000e+00	-9.999127e-01
3.054877052750775e-01	3.380110e-01	4.700196e-03	2.093856e-04	2.093856e-04	1.000000e+00	-1.000209e+00
3.064642677750775e-01	3.950864e-01	4.700573e-03	5.624159e-04	5.624159e-04	1.000000e+00	-1.000562e+00
3.074408302750775e-01	4.506748e-01	4.701321e-03	9.704052e-04	9.704052e-04	1.000000e+00	-1.000970e+00
3.084173927750775e-01	5.045670e-01	4.702494e-03	1.431800e-03	1.431800e-03	1.000000e+00	-1.001432e+00
3.093939552750775e-01	5.565601e-01	4.704143e-03	1.944846e-03	1.944846e-03	1.000000e+00	-1.001945e+00
3.103705177750775e-01	6.064584e-01	4.706317e-03	2.507595e-03	2.507595e-03	1.000000e+00	-1.002508e+00
3.113470802750775e-01	6.540742e-01	4.709064e-03	3.117910e-03	3.117910e-03	1.000000e+00	-1.003118e+00
3.123236427750775e-01	6.992282e-01	4.712429e-03	3.773477e-03	3.773477e-03	1.000000e+00	-1.003773e+00
3.133002052750775e-01	7.417504e-01	4.716455e-03	4.471810e-03	4.471810e-03	1.000000e+00	-1.004472e+00
3.142767677750775e-01	7.814809e-01	4.721182e-03	5.210262e-03	5.210262e-03	1.000000e+00	-1.005210e+00
3.152533302750775e-01	8.182700e-01	4.726649e-03	5.986037e-03	5.986037e-03	1.000000e+00	-1.005986e+00
3.172064552750775e-01	8.824821e-01	4.739938e-03	7.637672e-03	7.637672e-03	1.000000e+00	-1.007638e+00
3.191595802750775e-01	9.334208e-01	4.756566e-03	9.401726e-03	9.401726e-03	1.000000e+00	-1.009402e+00
3.211127052750775e-01	9.703199e-01	4.776727e-03	1.125152e-02	1.125152e-02	1.000000e+00	-1.011251e+00
3.230658302750775e-01	9.926246e-01	4.800560e-03	1.315908e-02	1.315908e-02	1.000000e+00	-1.013159e+00
3.250189552750775e-01	9.999993e-01	4.828150e-03	1.509558e-02	1.509558e-02	1.000000e+00	-1.015096e+00
3.269720802750775e-01	9.923331e-01	4.859527e-03	1.703172e-02	1.703172e-02	1.000000e+00	-1.017032e+00
3.289252052750775e-01	9.697412e-01	4.894659e-03	1.893825e-02	1.893825e-02	1.000000e+00	-1.018938e+00
